SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,TEMPERATURE,HUMIDITY,PRESSURE,PITCH,ROLL,YAW
0,DC:A6:32:33:E9:E9,2020-07-11 19:30:43.457457,8f35d1c6-c3c0-11ea-a4c9-dca63233e9e8,1,1,1,-49,1.8796,35.73060607910156,33.55107116699219,1000.9521484375,357.1661487503896,0.19567294020939136,161.99792130036386
1,DC:A6:32:33:E9:E9,2020-07-11 19:30:44.177663,8f35d1c6-c3c0-11ea-a4c9-dca63233e9e8,1,1,1,-57,1.8796,35.73060607910156,34.268680572509766,1000.950439453125,357.17194459278716,0.20516508888671078,162.05659262533425
2,DC:A6:32:33:E9:E9,2020-07-11 19:30:45.183978,8f35d1c6-c3c0-11ea-a4c9-dca63233e9e8,1,1,1,-47,1.8796,35.78614044189453,32.496761322021484,1000.953857421875,357.1825072668952,0.19913756700609353,162.11094727074922
3,DC:A6:32:33:E9:E9,2020-07-11 19:30:46.467688,8f35d1c6-c3c0-11ea-a4c9-dca63233e9e8,1,1,1,-49,1.8796,35.73060607910156,34.289085388183594,1000.9599609375,357.1863844664662,0.08877041450781528,162.1618321800658
4,DC:A6:32:33:E9:E9,2020-07-11 19:30:47.165200,8f35d1c6-c3c0-11ea-a4c9-dca63233e9e8,1,1,1,-49,1.8796,35.78614044189453,34.081626892089844,1000.962646484375,357.1856303708932,0.09833639459521565,162.20846871171867
5,DC:A6:32:33:E9:E9,2020-07-11 19:30:48.680226,8f35d1c6-c3c0-11ea-a4c9-dca63233e9e8,1,1,1,-54,1.8796,35.693580627441406,32.53417205810547,1000.963134765625,357.1884858168531,0.10631403553547071,162.24584350685697
6,DC:A6:32:33:E9:E9,2020-07-11 19:30:49.568971,8f35d1c6-c3c0-11ea-a4c9-dca63233e9e8,1,1,1,-46,1.8796,35.693580627441406,34.020408630371094,1000.961669921875,357.1867592730969,0.11698834721783788,162.26843777263136
7,DC:A6:32:33:E9:E9,2020-07-11 19:30:50.109481,8f35d1c6-c3c0-11ea-a4c9-dca63233e9e8,1,1,1,-54,1.8796,35.675071716308594,32.73823165893555,1000.96337890625,357.1912315528994,0.12608090314828513,162.30310781285834
8,DC:A6:32:33:E9:E9,2020-07-11 19:30:51.384623,8f35d1c6-c3c0-11ea-a4c9-dca63233e9e8,1,1,1,-55,1.8796,35.73060607910156,34.74481964111328,1000.964599609375,357.1979394389946,0.13036079039566503,162.31541581374273
9,DC:A6:32:33:E9:E9,2020-07-11 19:30:52.055262,8f35d1c6-c3c0-11ea-a4c9-dca63233e9e8,1,1,1,-55,1.8796,35.78614044189453,34.49654769897461,1000.96923828125,357.19970803110283,0.1367292214251879,162.3059491715531
10,DC:A6:32:33:E9:E9,2020-07-11 19:30:53.246523,8f35d1c6-c3c0-11ea-a4c9-dca63233e9e8,1,1,1,-47,1.8796,35.74911880493164,34.25167465209961,1000.973388671875,357.2000461254667,0.1412434962188903,162.30638630365996
11,DC:A6:32:33:E9:E9,2020-07-11 19:30:54.067788,8f35d1c6-c3c0-11ea-a4c9-dca63233e9e8,1,1,1,-46,1.8796,35.61953353881836,34.57476806640625,1000.967529296875,357.194128833768,0.25167993111454057,162.30812117170913
12,DC:A6:32:33:E9:E9,2020-07-11 19:30:55.442815,8f35d1c6-c3c0-11ea-a4c9-dca63233e9e8,1,1,1,-56,1.8796,35.80465316772461,34.918270111083984,1000.97021484375,357.20097673874113,0.2524144165741549,162.32993679591817
13,DC:A6:32:33:E9:E9,2020-07-11 19:30:56.062160,8f35d1c6-c3c0-11ea-a4c9-dca63233e9e8,1,1,1,-46,1.8796,35.675071716308594,31.762147903442383,1000.972900390625,357.1972617561629,0.24777642464302538,162.34900668408085
14,DC:A6:32:33:E9:E9,2020-07-11 19:30:57.365937,8f35d1c6-c3c0-11ea-a4c9-dca63233e9e8,1,1,1,-47,1.8796,35.693580627441406,33.9761962890625,1000.97412109375,357.1980660109377,0.2490976927214526,162.3524081182875
15,DC:A6:32:33:E9:E9,2020-07-11 19:30:58.015330,8f35d1c6-c3c0-11ea-a4c9-dca63233e9e8,1,1,1,-49,1.8796,35.73060607910156,33.8265495300293,1000.97314453125,357.201982270653,0.2444349680350082,162.37341778017446
16,DC:A6:32:33:E9:E9,2020-07-11 19:30:59.386619,8f35d1c6-c3c0-11ea-a4c9-dca63233e9e8,1,1,1,-56,1.8796,35.82316589355469,34.23807144165039,1000.9677734375,357.20403623660246,0.23778009594716792,162.38945506434567
