SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,TEMPERATURE,HUMIDITY,PRESSURE,PITCH,ROLL,YAW
0,DC:A6:32:33:E9:E9,2020-06-28 18:39:34.777158,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-19,0.055,33.56470489501953,32.81985855102539,1003.467529296875,0.6555548864312125,2.84764844517724,144.0127081590213
1,DC:A6:32:33:E9:E9,2020-06-28 18:39:35.037429,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-22,0.055,33.527679443359375,30.97991943359375,1003.456787109375,0.660048617296552,2.8529230587637824,144.02348619753158
2,DC:A6:32:33:E9:E9,2020-06-28 18:39:36.251194,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-31,0.055,33.583213806152344,32.96950149536133,1003.449951171875,0.66310544711525,2.860948104151724,144.03026174518823
3,DC:A6:32:33:E9:E9,2020-06-28 18:39:37.202434,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-34,0.055,33.54619216918945,34.72441482543945,1003.44677734375,0.6707384503170037,2.8666792731955995,144.02593140525443
4,DC:A6:32:33:E9:E9,2020-06-28 18:39:38.191196,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-34,0.055,33.6202392578125,34.19045639038086,1003.439453125,0.6716862457860487,2.8718027688467553,144.00985313994823
5,DC:A6:32:33:E9:E9,2020-06-28 18:39:40.196230,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-19,0.055,33.56470489501953,32.864070892333984,1003.436279296875,0.6710048810554872,2.877048781016148,143.99355630858858
6,DC:A6:32:33:E9:E9,2020-06-28 18:39:41.557452,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-22,0.055,33.63875198364258,31.78595542907715,1003.433837890625,0.676751951633524,2.886452884286198,143.98842000633272
7,DC:A6:32:33:E9:E9,2020-06-28 18:39:42.108694,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-22,0.055,33.49065399169922,31.983213424682617,1003.43994140625,0.6759491909626358,2.889879931702252,143.97624860923176
8,DC:A6:32:33:E9:E9,2020-06-28 18:39:43.169950,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-31,0.055,33.6202392578125,32.83686065673828,1003.438720703125,0.6821331268432891,2.8880423973721068,143.96497879710125
9,DC:A6:32:33:E9:E9,2020-06-28 18:39:44.347464,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-28,0.055,33.63875198364258,31.93219757080078,1003.4306640625,0.6849799283450092,2.8936536112186837,143.96822996714616
10,DC:A6:32:33:E9:E9,2020-06-28 18:39:45.631230,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-28,0.055,33.60172653198242,33.3402099609375,1003.4365234375,0.6836170388013272,2.893656812869857,143.9818630247295
11,DC:A6:32:33:E9:E9,2020-06-28 18:39:46.736823,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-28,0.055,33.60172653198242,33.173561096191406,1003.428466796875,0.6873552867114399,2.8882564811139044,143.99307819534667
12,DC:A6:32:33:E9:E9,2020-06-28 18:39:47.058705,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-28,0.055,33.527679443359375,32.15666198730469,1003.439453125,0.6908168585993141,2.8890391781041056,144.01094597021543
13,DC:A6:32:33:E9:E9,2020-06-28 18:39:48.098702,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-28,0.055,33.527679443359375,31.69072723388672,1003.437255859375,0.6895530601594501,2.896511831942923,144.01979789537975
14,DC:A6:32:33:E9:E9,2020-06-28 18:39:49.278696,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-28,0.055,33.472145080566406,32.84706497192383,1003.444091796875,0.6870320266646278,2.898365374528935,144.03012514140482
15,DC:A6:32:33:E9:E9,2020-06-28 18:39:50.552458,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-28,0.055,33.56470489501953,33.1667594909668,1003.442626953125,0.6880569819269529,2.899795445386406,144.0315184999955
16,DC:A6:32:33:E9:E9,2020-06-28 18:39:51.197429,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-19,0.055,33.60172653198242,34.84004592895508,1003.446044921875,0.6906312161921072,2.8952394957665963,144.03422325490683
17,DC:A6:32:33:E9:E9,2020-06-28 18:39:52.022437,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-28,0.055,33.657264709472656,31.768949508666992,1003.44140625,0.6917265010585422,2.903612667358797,144.0399469534313
18,DC:A6:32:33:E9:E9,2020-06-28 18:39:53.118680,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-34,0.055,33.6202392578125,32.03422927856445,1003.440673828125,0.6961647366368754,2.903774884351585,144.0358215191726
19,DC:A6:32:33:E9:E9,2020-06-28 18:39:55.123051,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-28,0.055,33.56470489501953,34.23126983642578,1003.442138671875,0.694590111228923,2.9047708113099375,144.03411397188012
