SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,TEMPERATURE,HUMIDITY,PRESSURE,PITCH,ROLL,YAW
0,DC:A6:32:33:E9:E9,2020-07-04 23:04:21.059839,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-55,1.524,34.69393539428711,33.33340835571289,1010.7900390625,1.5989691626496703,359.41884700452795,157.88961715611453
1,DC:A6:32:33:E9:E9,2020-07-04 23:04:23.065032,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-55,1.524,34.65690994262695,32.4865608215332,1010.792236328125,1.605136183139957,359.66664869553483,157.90409715715495
2,DC:A6:32:33:E9:E9,2020-07-04 23:04:25.070061,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-70,1.524,34.823516845703125,34.68700408935547,1010.788818359375,1.6117531423418185,359.6450015315384,157.9242462152065
3,DC:A6:32:33:E9:E9,2020-07-04 23:04:26.073770,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-70,1.524,34.786495208740234,34.06462097167969,1010.791259765625,1.6158422912205403,359.6213724654243,157.9354067443103
4,DC:A6:32:33:E9:E9,2020-07-04 23:04:27.126878,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-55,1.524,34.767982482910156,31.129562377929688,1010.796142578125,1.6150436926961778,359.69998239324246,157.93726455576456
5,DC:A6:32:33:E9:E9,2020-07-04 23:04:28.452527,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-56,1.524,34.786495208740234,31.405044555664062,1010.79345703125,1.62333031298499,359.6718929467961,157.95056976426773
6,DC:A6:32:33:E9:E9,2020-07-04 23:04:29.332531,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-71,1.524,34.767982482910156,34.7074089050293,1010.797119140625,1.6338284204610054,359.6467480856144,157.96705784092413
7,DC:A6:32:33:E9:E9,2020-07-04 23:04:30.244393,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-69,1.524,34.71244812011719,34.0,1010.7919921875,1.642029449941781,359.62529323413173,157.9888188236198
8,DC:A6:32:33:E9:E9,2020-07-04 23:04:31.355072,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-70,1.524,34.74946975708008,33.28579330444336,1010.789306640625,1.6477896472896287,359.49287606320803,158.0074105985406
9,DC:A6:32:33:E9:E9,2020-07-04 23:04:32.023791,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-70,1.524,34.786495208740234,33.52046203613281,1010.794921875,1.6499871539333746,359.48837416813217,158.02611165648807
10,DC:A6:32:33:E9:E9,2020-07-04 23:04:33.722556,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-71,1.524,34.8420295715332,33.27558898925781,1010.793212890625,1.65691670101147,359.72095582311033,158.04732622405012
11,DC:A6:32:33:E9:E9,2020-07-04 23:04:34.186878,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-71,1.524,34.786495208740234,34.35370635986328,1010.790283203125,1.6639446455022957,359.68627038827725,158.071546074847
12,DC:A6:32:33:E9:E9,2020-07-04 23:04:35.652515,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-55,1.524,34.73095703125,33.193965911865234,1010.79248046875,1.6628488270273318,359.6573018751404,158.09546539732037
13,DC:A6:32:33:E9:E9,2020-07-04 23:04:36.071096,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-55,1.524,34.74946975708008,34.982887268066406,1010.79638671875,1.6632851053605664,359.63091018427,158.10469981307824
14,DC:A6:32:33:E9:E9,2020-07-04 23:04:37.200670,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-70,1.524,34.786495208740234,33.93538284301758,1010.7939453125,1.6706464484602535,359.6042261826475,158.1198081915223
15,DC:A6:32:33:E9:E9,2020-07-04 23:04:38.180060,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-71,1.524,34.74946975708008,34.972686767578125,1010.798583984375,1.6759412324491885,359.4766777893436,158.13570887191008
16,DC:A6:32:33:E9:E9,2020-07-04 23:04:39.062533,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-55,1.524,34.74946975708008,33.884368896484375,1010.805419921875,1.6706868959867445,359.4656079203289,158.15227891083654
17,DC:A6:32:33:E9:E9,2020-07-04 23:04:40.343814,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-55,1.524,34.823516845703125,34.659793853759766,1010.809326171875,1.6635218141039896,359.45480053334956,158.1636306852371
18,DC:A6:32:33:E9:E9,2020-07-04 23:04:41.815061,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-55,1.524,34.786495208740234,34.214263916015625,1010.810546875,1.666550576114067,359.45255969769323,158.16910849695145
19,DC:A6:32:33:E9:E9,2020-07-04 23:04:42.036097,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-55,1.524,34.767982482910156,34.8298454284668,1010.811767578125,1.6627506430580128,359.4513796757924,158.28119190123138
