SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,TEMPERATURE,HUMIDITY,PRESSURE,PITCH,ROLL,YAW
0,DC:A6:32:33:E9:E9,2020-07-15 16:51:04.607871,3b560c6a-c6d6-11ea-9eec-dca63233e9e8,1,1,1,-51,2.286,37.378173828125,34.72441482543945,1019.083984375,1.9365481674480827,359.97681474276953,159.60186361876669
1,DC:A6:32:33:E9:E9,2020-07-15 16:51:05.257677,3b560c6a-c6d6-11ea-9eec-dca63233e9e8,1,1,1,-50,2.286,37.43370819091797,35.425018310546875,1019.071044921875,1.9448404439873013,359.9865923428281,159.59298437284568
2,DC:A6:32:33:E9:E9,2020-07-15 16:51:06.063314,3b560c6a-c6d6-11ea-9eec-dca63233e9e8,1,1,1,-49,2.286,37.39668273925781,34.857051849365234,1019.069580078125,1.9492905256749762,359.99467228527783,159.57383252241297
3,DC:A6:32:33:E9:E9,2020-07-15 16:51:07.247667,3b560c6a-c6d6-11ea-9eec-dca63233e9e8,1,1,1,-51,2.286,37.45222091674805,32.728031158447266,1019.0703125,1.944995403904096,0.003345758201458995,159.55861486094219
4,DC:A6:32:33:E9:E9,2020-07-15 16:51:08.537685,3b560c6a-c6d6-11ea-9eec-dca63233e9e8,1,1,1,-52,2.286,37.50775909423828,34.142845153808594,1019.06884765625,1.9497148511771634,359.94387314060896,159.53092527404695
5,DC:A6:32:33:E9:E9,2020-07-15 16:51:09.207692,3b560c6a-c6d6-11ea-9eec-dca63233e9e8,1,1,1,-50,2.286,37.43370819091797,33.28579330444336,1019.068603515625,1.958009475593909,359.85589199981644,159.50603606471142
6,DC:A6:32:33:E9:E9,2020-07-15 16:51:10.506421,3b560c6a-c6d6-11ea-9eec-dca63233e9e8,1,1,1,-50,2.286,37.470733642578125,33.29259490966797,1019.069580078125,1.95874436125992,359.87971780739514,159.4903676107554
7,DC:A6:32:33:E9:E9,2020-07-15 16:51:11.117658,3b560c6a-c6d6-11ea-9eec-dca63233e9e8,1,1,1,-52,2.286,37.48924255371094,32.96609878540039,1019.06591796875,1.9681164480182354,359.8966159221854,159.46979508097533
8,DC:A6:32:33:E9:E9,2020-07-15 16:51:12.153292,3b560c6a-c6d6-11ea-9eec-dca63233e9e8,1,1,1,-51,2.286,37.45222091674805,32.660011291503906,1019.059814453125,1.9731607561637015,359.9148756391887,159.46144858980958
9,DC:A6:32:33:E9:E9,2020-07-15 16:51:13.017665,3b560c6a-c6d6-11ea-9eec-dca63233e9e8,1,1,1,-51,2.286,37.415199279785156,32.415138244628906,1019.0673828125,1.9787124192984524,359.9323423939078,159.44222843748514
