SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,TEMPERATURE,HUMIDITY,PRESSURE,PITCH,ROLL,YAW
0,DC:A6:32:33:E9:E9,2020-07-01 22:08:38.547901,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-49,0.7493,35.36036682128906,34.62238311767578,1008.164794921875,0.425555629928732,0.34755593682424424,161.38824495467017
1,DC:A6:32:33:E9:E9,2020-07-01 22:08:39.625423,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-49,0.7493,35.36036682128906,31.915193557739258,1008.16015625,0.4277944912334682,0.3379099754884673,161.42557876867346
2,DC:A6:32:33:E9:E9,2020-07-01 22:08:40.144757,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,35.39739227294922,37.68667984008789,1008.154541015625,0.4318129636625364,0.3315593669838099,161.41694540956257
3,DC:A6:32:33:E9:E9,2020-07-01 22:08:41.329720,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-51,0.7493,35.341854095458984,33.510257720947266,1008.1552734375,0.4287176339884777,0.3276519384896073,161.4023834462521
4,DC:A6:32:33:E9:E9,2020-07-01 22:08:42.147828,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,35.378875732421875,34.659793853759766,1008.15478515625,0.4259140280971726,0.3274706183114846,161.41926767388037
5,DC:A6:32:33:E9:E9,2020-07-01 22:08:43.234800,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-51,0.7493,35.45292663574219,34.12923812866211,1008.153076171875,0.42223279625837373,0.32943293699611453,161.4295539387704
6,DC:A6:32:33:E9:E9,2020-07-01 22:08:44.052227,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-50,0.7493,35.30482864379883,33.432037353515625,1008.1455078125,0.416838467598371,0.3292133304060428,161.4594155258217
7,DC:A6:32:33:E9:E9,2020-07-01 22:08:45.132226,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-50,0.7493,35.24929428100586,31.578495025634766,1008.140869140625,0.41628671637948095,0.3317533870449206,161.5112293408654
8,DC:A6:32:33:E9:E9,2020-07-01 22:08:47.029745,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,35.43441390991211,36.30587387084961,1008.1396484375,0.4116439753324441,0.3337045533112964,161.53703379554972
9,DC:A6:32:33:E9:E9,2020-07-01 22:08:48.360374,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-54,0.7493,35.39739227294922,34.64958953857422,1008.145263671875,0.410345839183745,0.33705195965441087,161.55761998570816
10,DC:A6:32:33:E9:E9,2020-07-01 22:08:49.109784,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-50,0.7493,35.28631591796875,35.52024459838867,1008.151123046875,0.4084405899312817,0.34164955741990216,161.5567867026294
11,DC:A6:32:33:E9:E9,2020-07-01 22:08:50.572266,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-50,0.7493,35.36036682128906,35.21415710449219,1008.153076171875,0.4114389629356379,0.3514700354250582,161.57693576068095
12,DC:A6:32:33:E9:E9,2020-07-01 22:08:51.119752,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-55,0.7493,35.378875732421875,37.38739013671875,1008.159423828125,0.40596651398700323,0.3497521094466678,161.62653659443356
13,DC:A6:32:33:E9:E9,2020-07-01 22:08:52.242267,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,35.28631591796875,34.214263916015625,1008.160400390625,0.4167697655002742,0.3462560130869733,161.69451063705355
14,DC:A6:32:33:E9:E9,2020-07-01 22:08:53.059767,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,35.323341369628906,35.21075439453125,1008.1689453125,0.42505884038831937,0.3441018087753483,161.7344945644548
15,DC:A6:32:33:E9:E9,2020-07-01 22:08:54.153540,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-50,0.7493,35.41590118408203,31.00712776184082,1008.175048828125,0.4271552815766902,0.3402419248010713,161.74532724447843
16,DC:A6:32:33:E9:E9,2020-07-01 22:08:56.004852,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-50,0.7493,35.341854095458984,35.08151626586914,1008.177001953125,0.43499332385567646,0.3425179786202722,161.75628286790715
17,DC:A6:32:33:E9:E9,2020-07-01 22:08:57.164851,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,35.2122688293457,34.20405960083008,1008.189453125,0.43550163934031355,0.3398349949369266,161.74629713134058
18,DC:A6:32:33:E9:E9,2020-07-01 22:08:59.169822,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,35.323341369628906,33.2687873840332,1008.187744140625,0.4406627543927573,0.341519010093305,161.7419394706501
19,DC:A6:32:33:E9:E9,2020-07-01 22:09:00.867932,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-57,0.7493,35.36036682128906,34.48294448852539,1008.186767578125,0.439231909802919,0.34035865166676976,161.77327637856212
20,DC:A6:32:33:E9:E9,2020-07-01 22:09:01.029625,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-56,0.7493,35.30482864379883,32.88447570800781,1008.18310546875,0.43361794787241803,0.33789084562270594,161.8473975914351
21,DC:A6:32:33:E9:E9,2020-07-01 22:09:02.123596,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-49,0.7493,35.24929428100586,35.45222473144531,1008.194091796875,0.43955965216137377,0.3358733784966134,161.8896081605058
22,DC:A6:32:33:E9:E9,2020-07-01 22:09:03.043585,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-50,0.7493,35.323341369628906,33.08853530883789,1008.197998046875,0.43300971419074313,0.3332634458208752,161.90123314247316
23,DC:A6:32:33:E9:E9,2020-07-01 22:09:04.029834,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-50,0.7493,35.28631591796875,33.693912506103516,1008.190673828125,0.4303226750825778,0.3324161555182498,161.93090348422768
24,DC:A6:32:33:E9:E9,2020-07-01 22:09:05.031084,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,35.323341369628906,33.432037353515625,1008.18505859375,0.42800321220955023,0.33995372283460845,161.92780257834448
25,DC:A6:32:33:E9:E9,2020-07-01 22:09:06.107353,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-50,0.7493,35.378875732421875,32.84366226196289,1008.175537109375,0.42622445485886434,0.3447706870663335,161.88945789634406
26,DC:A6:32:33:E9:E9,2020-07-01 22:09:08.112406,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-51,0.7493,35.24929428100586,35.58486557006836,1008.1728515625,0.4180322032383894,0.3407622731580352,161.87098906482834
27,DC:A6:32:33:E9:E9,2020-07-01 22:09:09.442378,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-55,0.7493,35.36036682128906,33.78913879394531,1008.174560546875,0.41865991363136945,0.33867410290186245,161.87038800818138
28,DC:A6:32:33:E9:E9,2020-07-01 22:09:10.169880,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-54,0.7493,35.378875732421875,33.40482711791992,1008.176025390625,0.41221269530255344,0.3358116399898189,161.87331132914613
29,DC:A6:32:33:E9:E9,2020-07-01 22:09:11.505559,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,35.36036682128906,34.79923629760742,1008.1728515625,0.3990556432074197,0.3240412496983299,161.87273759325586
