SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,TEMPERATURE,HUMIDITY,PRESSURE,PITCH,ROLL,YAW
0,DC:A6:32:33:E9:E9,2020-07-04 23:15:08.278935,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-54,1.524,34.43476867675781,33.071529388427734,1010.8525390625,1.6596923191354338,359.3458847893798,158.67339502375185
1,DC:A6:32:33:E9:E9,2020-07-04 23:15:09.021674,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-79,1.524,34.50881576538086,30.33713150024414,1010.844970703125,1.6665305124333802,359.3372207477785,158.66984332538343
2,DC:A6:32:33:E9:E9,2020-07-04 23:15:10.282938,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-78,1.524,34.49030303955078,31.666919708251953,1010.851318359375,1.665924653309659,359.43775072699475,158.6596253623851
3,DC:A6:32:33:E9:E9,2020-07-04 23:15:11.009175,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-77,1.524,34.416255950927734,31.53428077697754,1010.841552734375,1.6710469750220511,359.32124797687845,158.6415663422196
4,DC:A6:32:33:E9:E9,2020-07-04 23:15:12.119143,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-79,1.524,34.453277587890625,34.50334930419922,1010.83837890625,1.6715493140911644,359.3207503869252,158.62625305810042
5,DC:A6:32:33:E9:E9,2020-07-04 23:15:13.141644,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-54,1.524,34.54583740234375,31.354028701782227,1010.82421875,1.6754727241608078,359.3240771692987,158.6129341892189
6,DC:A6:32:33:E9:E9,2020-07-04 23:15:14.194164,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-54,1.524,34.4717903137207,33.319801330566406,1010.818359375,1.678977358256965,359.3209914712586,158.60387735837946
7,DC:A6:32:33:E9:E9,2020-07-04 23:15:15.417959,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-56,1.524,34.416255950927734,32.38452911376953,1010.8125,1.6702266052697092,359.3145647434973,158.60487456599827
8,DC:A6:32:33:E9:E9,2020-07-04 23:15:16.109175,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-55,1.524,34.50881576538086,34.44213104248047,1010.817138671875,1.6751816940691417,359.30981856243693,158.6143685289446
9,DC:A6:32:33:E9:E9,2020-07-04 23:15:17.056679,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-71,1.524,34.49030303955078,31.537681579589844,1010.814453125,1.6722329733384005,359.3097411892002,158.62261939746196
10,DC:A6:32:33:E9:E9,2020-07-04 23:15:19.061697,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-57,1.524,34.49030303955078,30.27591323852539,1010.81005859375,1.6742204516651684,359.3048024821826,158.62291992578545
11,DC:A6:32:33:E9:E9,2020-07-04 23:15:20.134829,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-55,1.524,34.49030303955078,33.22117614746094,1010.81787109375,1.677899042141749,359.3010139683491,158.62701803928746
12,DC:A6:32:33:E9:E9,2020-07-04 23:15:21.929846,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-55,1.524,34.416255950927734,32.76203918457031,1010.82177734375,1.6833796286204497,359.2915785956192,158.62845237901317
13,DC:A6:32:33:E9:E9,2020-07-04 23:15:22.007813,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-70,1.524,34.416255950927734,31.044538497924805,1010.8115234375,1.6902302016362667,359.2951745301347,158.6051204528084
14,DC:A6:32:33:E9:E9,2020-07-04 23:15:23.104228,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-56,1.524,34.43476867675781,32.30630874633789,1010.809814453125,1.6896555052506335,359.2900971382604,158.5836873191929
15,DC:A6:32:33:E9:E9,2020-07-04 23:15:24.205482,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-74,1.524,34.49030303955078,31.908390045166016,1010.821044921875,1.6826072836357093,359.28720940898455,158.5740977335982
16,DC:A6:32:33:E9:E9,2020-07-04 23:15:25.158020,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-56,1.524,34.52732849121094,33.241580963134766,1010.818603515625,1.6896690589072678,359.2853685129207,158.56896143134236
17,DC:A6:32:33:E9:E9,2020-07-04 23:15:26.039251,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-70,1.524,34.4717903137207,31.843772888183594,1010.831298828125,1.6930546983014785,359.2866228131287,158.56442618573345
18,DC:A6:32:33:E9:E9,2020-07-04 23:15:28.044296,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-54,1.524,34.397743225097656,31.132965087890625,1010.836669921875,1.6961813241157577,359.2804513103268,158.55162641122885
19,DC:A6:32:33:E9:E9,2020-07-04 23:15:29.388063,65bc0102-be67-11ea-bd05-dca63233e9e8,1,1,1,-71,1.524,34.4717903137207,31.680524826049805,1010.840087890625,1.6937309937510154,359.2779409490025,158.55103901496022
