SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,TEMPERATURE,HUMIDITY,PRESSURE,PITCH,ROLL,YAW
0,DC:A6:32:33:E9:E9,2020-06-28 20:17:06.510854,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-28,0.055,33.69428634643555,31.2622013092041,1003.799072265625,0.5844259901057873,3.154271858718391,144.35561097611262
1,DC:A6:32:33:E9:E9,2020-06-28 20:17:07.114712,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-19,0.055,33.82387161254883,31.469661712646484,1003.797119140625,0.5776867811899532,3.1401474544016277,144.3542449382786
2,DC:A6:32:33:E9:E9,2020-06-28 20:17:08.023606,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-31,0.055,33.712799072265625,32.21788024902344,1003.797119140625,0.5746786164690915,3.1383999931911624,144.3513352776922
3,DC:A6:32:33:E9:E9,2020-06-28 20:17:09.313577,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-28,0.055,33.78684616088867,31.5546875,1003.805419921875,0.5663758278418535,3.14232052177475,144.34313905068817
4,DC:A6:32:33:E9:E9,2020-06-28 20:17:10.180453,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-31,0.055,33.67577362060547,32.67701721191406,1003.804931640625,0.5527926626559608,3.1463420090920065,144.3376202578388
5,DC:A6:32:33:E9:E9,2020-06-28 20:17:11.030499,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-31,0.055,33.74982452392578,29.388254165649414,1003.798828125,0.5546662689226599,3.148573773403308,144.33292108768984
6,DC:A6:32:33:E9:E9,2020-06-28 20:17:12.121778,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-31,0.055,33.7313117980957,30.854082107543945,1003.7890625,0.5425825437029966,3.1461016718105865,144.32870003078276
7,DC:A6:32:33:E9:E9,2020-06-28 20:17:13.184924,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-20,0.055,33.7313117980957,28.473388671875,1003.7822265625,0.546970353275348,3.151522494134049,144.32193814350444
8,DC:A6:32:33:E9:E9,2020-06-28 20:17:14.472476,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-28,0.055,33.712799072265625,31.490068435668945,1003.773681640625,0.5400252781890615,3.147465788653885,144.32102289815566
9,DC:A6:32:33:E9:E9,2020-06-28 20:17:15.061868,8297f3a0-b988-11ea-872f-dca63233e9e8,1,1,1,-28,0.055,33.69428634643555,29.39845848083496,1003.767822265625,0.5349448981070415,3.146268584558429,144.32155565291092
