SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,TEMPERATURE,HUMIDITY,PRESSURE,PITCH,ROLL,YAW
0,DC:A6:32:33:E9:E9,2020-07-06 13:58:27.768999,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,34.99012756347656,32.928688049316406,1012.33203125,356.90425432473216,358.073952821514,169.92576285113267
1,DC:A6:32:33:E9:E9,2020-07-06 13:58:28.019392,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,34.93458938598633,31.476465225219727,1012.35498046875,356.9076060266239,358.0871218531206,169.86588941286834
2,DC:A6:32:33:E9:E9,2020-07-06 13:58:29.689555,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-38,0.2921,35.008636474609375,31.93219757080078,1012.358642578125,356.91396535962804,358.1045219734746,169.79484178512186
3,DC:A6:32:33:E9:E9,2020-07-06 13:58:30.058281,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-35,0.2921,35.02714920043945,30.503780364990234,1012.355224609375,356.91373505418693,358.11690724087396,169.7255426858029
4,DC:A6:32:33:E9:E9,2020-07-06 13:58:31.149546,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-35,0.2921,34.89756774902344,33.639495849609375,1012.34619140625,356.9129877888031,358.1325891417649,169.69456094772772
5,DC:A6:32:33:E9:E9,2020-07-06 13:58:32.122066,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-33,0.2921,35.008636474609375,33.39802551269531,1012.345703125,356.91285075813283,358.14807552849084,169.65912592631372
6,DC:A6:32:33:E9:E9,2020-07-06 13:58:33.070833,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,34.971614837646484,33.10554122924805,1012.338134765625,356.90955006921644,357.9195980167911,169.62926433926242
7,DC:A6:32:33:E9:E9,2020-07-06 13:58:34.162092,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-31,0.2921,34.99012756347656,34.10883331298828,1012.339599609375,356.9144146580094,357.95612288026456,169.60554992246412
8,DC:A6:32:33:E9:E9,2020-07-06 13:58:35.226526,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-30,0.2921,35.02714920043945,31.636310577392578,1012.342529296875,356.91553758379763,357.99359628625905,169.58320154349985
9,DC:A6:32:33:E9:E9,2020-07-06 13:58:36.147135,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.04566192626953,32.54777908325195,1012.343017578125,356.9119805493439,358.02386469645273,169.54409188031235
10,DC:A6:32:33:E9:E9,2020-07-06 13:58:37.029640,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,34.89756774902344,33.295997619628906,1012.357177734375,356.91015795605256,358.0451031696769,169.49043391419272
11,DC:A6:32:33:E9:E9,2020-07-06 13:58:38.118415,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-37,0.2921,34.953102111816406,30.786062240600586,1012.360595703125,356.9104202780054,358.1715683910279,169.44458968448362
