SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,TEMPERATURE,HUMIDITY,PRESSURE,PITCH,ROLL,YAW
0,DC:A6:32:33:E9:E9,2020-07-06 13:36:47.871345,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-35,0.2921,35.56399917602539,30.422157287597656,1012.71728515625,356.97353528136114,358.17132719997284,167.446322220148
1,DC:A6:32:33:E9:E9,2020-07-06 13:36:48.007604,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.54548645019531,30.408552169799805,1012.72607421875,356.97168984962474,358.17026510555695,167.5057448659271
2,DC:A6:32:33:E9:E9,2020-07-06 13:36:50.012553,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-30,0.2921,35.56399917602539,29.221607208251953,1012.73046875,356.9664077655188,358.1676540523033,167.56716192694387
3,DC:A6:32:33:E9:E9,2020-07-06 13:36:51.015022,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.60102081298828,29.082164764404297,1012.727294921875,356.9634306568143,358.1648137608256,167.59241996649456
4,DC:A6:32:33:E9:E9,2020-07-06 13:36:52.552545,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-33,0.2921,35.489952087402344,31.986614227294922,1012.720458984375,356.94895343053827,358.16664467841,167.59923649528625
5,DC:A6:32:33:E9:E9,2020-07-06 13:36:53.192369,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-35,0.2921,35.58251190185547,31.707733154296875,1012.722412109375,356.9492422194741,358.1669846937646,167.61454977940542
6,DC:A6:32:33:E9:E9,2020-07-06 13:36:54.826365,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.675071716308594,31.411846160888672,1012.71630859375,356.94112304554164,358.160172860728,167.61773264755863
7,DC:A6:32:33:E9:E9,2020-07-06 13:36:55.265059,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-37,0.2921,35.56399917602539,32.673614501953125,1012.717529296875,356.9314092358814,358.153118129089,167.653823367133
8,DC:A6:32:33:E9:E9,2020-07-06 13:36:56.180077,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-33,0.2921,35.63804626464844,29.510690689086914,1012.720458984375,356.92852497506095,358.1480307053744,167.70671635206557
9,DC:A6:32:33:E9:E9,2020-07-06 13:36:57.057587,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.712093353271484,29.00054168701172,1012.7177734375,356.9252268474655,358.1429539538304,167.75179560058766
10,DC:A6:32:33:E9:E9,2020-07-06 13:36:58.145117,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-37,0.2921,35.54548645019531,31.275806427001953,1012.704345703125,356.92687655159347,358.1388987424541,167.79682020759637
11,DC:A6:32:33:E9:E9,2020-07-06 13:36:59.038233,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-35,0.2921,35.54548645019531,32.49336242675781,1012.695068359375,356.9193691064786,358.38339486202653,167.83226888938873
12,DC:A6:32:33:E9:E9,2020-07-06 13:37:00.582637,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.61953353881836,30.3575382232666,1012.6982421875,356.91140894788776,358.3581118495967,167.86521772194487
13,DC:A6:32:33:E9:E9,2020-07-06 13:37:01.108248,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.61953353881836,30.3575382232666,1012.694580078125,356.89785208960234,358.33288155768946,167.89043478036058
14,DC:A6:32:33:E9:E9,2020-07-06 13:37:02.222656,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-35,0.2921,35.63804626464844,29.915409088134766,1012.709228515625,356.9003451086494,358.308773657962,167.90852112128277
15,DC:A6:32:33:E9:E9,2020-07-06 13:37:03.313774,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-33,0.2921,35.54548645019531,28.075471878051758,1012.712646484375,356.9049725618121,358.28880730747073,167.93209893429764
16,DC:A6:32:33:E9:E9,2020-07-06 13:37:04.028876,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.63804626464844,30.983320236206055,1012.71484375,356.90181231866046,358.2715897879553,167.9639276158299
17,DC:A6:32:33:E9:E9,2020-07-06 13:37:05.335202,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-37,0.2921,35.508460998535156,30.599008560180664,1012.704345703125,356.90373885889323,358.2554907119165,167.97540233363551
18,DC:A6:32:33:E9:E9,2020-07-06 13:37:06.103942,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-30,0.2921,35.489952087402344,30.673830032348633,1012.70263671875,356.9030630970522,358.241839191478,168.00343342998926
19,DC:A6:32:33:E9:E9,2020-07-06 13:37:07.046490,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-31,0.2921,35.58251190185547,28.507396697998047,1012.71240234375,356.90596187202465,358.23017269476713,168.03804882870287
20,DC:A6:32:33:E9:E9,2020-07-06 13:37:08.066497,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.489952087402344,32.07844161987305,1012.7099609375,356.9165838834011,358.2193576238249,168.06944037812826
21,DC:A6:32:33:E9:E9,2020-07-06 13:37:09.297725,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-31,0.2921,35.61953353881836,29.367849349975586,1012.710693359375,356.9187360333199,358.20067396151546,168.11096792828195
22,DC:A6:32:33:E9:E9,2020-07-06 13:37:10.102733,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.693580627441406,30.578601837158203,1012.711669921875,356.9137610942832,358.19843942243983,168.14533744018544
23,DC:A6:32:33:E9:E9,2020-07-06 13:37:11.325271,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-31,0.2921,35.508460998535156,31.422048568725586,1012.71923828125,356.90600413382015,358.18942933570753,168.19196031145995
24,DC:A6:32:33:E9:E9,2020-07-06 13:37:12.054006,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.63804626464844,29.595714569091797,1012.725830078125,356.90215702977014,358.2810926088032,168.2445391076907
25,DC:A6:32:33:E9:E9,2020-07-06 13:37:13.143374,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.526973724365234,30.45956802368164,1012.721923828125,356.897484753491,358.26146926187437,168.2748788079839
26,DC:A6:32:33:E9:E9,2020-07-06 13:37:14.110894,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-31,0.2921,35.54548645019531,29.98002815246582,1012.721923828125,356.89590954111367,358.25178810905606,168.28520605400897
27,DC:A6:32:33:E9:E9,2020-07-06 13:37:15.037775,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.526973724365234,27.45989227294922,1012.727294921875,356.89970755317904,358.23604964566107,168.18485691472313
28,DC:A6:32:33:E9:E9,2020-07-06 13:37:16.142790,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.693580627441406,29.26922035217285,1012.739013671875,356.8990921958235,358.2295866858807,168.23261359739988
29,DC:A6:32:33:E9:E9,2020-07-06 13:37:17.007804,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.56399917602539,31.952604293823242,1012.729736328125,356.89979463809095,358.21548330573995,168.26670990173656
30,DC:A6:32:33:E9:E9,2020-07-06 13:37:18.115325,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-37,0.2921,35.63804626464844,30.017438888549805,1012.72998046875,356.90219673024467,358.19838285993575,168.2840995633634
31,DC:A6:32:33:E9:E9,2020-07-06 13:37:19.215316,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.54548645019531,30.571800231933594,1012.724365234375,356.9052180217354,358.08795748407687,168.30386613082143
32,DC:A6:32:33:E9:E9,2020-07-06 13:37:20.165336,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.56399917602539,31.925395965576172,1012.733642578125,356.9046521832513,358.0880136196941,168.3232365473076
33,DC:A6:32:33:E9:E9,2020-07-06 13:37:21.582852,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.63804626464844,28.078872680664062,1012.737548828125,356.89969047770614,358.08559829404885,168.33777118986137
