SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,TEMPERATURE,HUMIDITY,PRESSURE,PITCH,ROLL,YAW
0,DC:A6:32:33:E9:E9,2020-07-06 14:20:10.529553,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-30,0.2921,35.61953353881836,32.88787841796875,1012.14892578125,356.98739224108317,358.17724876053984,168.44246432945934
1,DC:A6:32:33:E9:E9,2020-07-06 14:20:11.172331,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.63804626464844,32.67701721191406,1012.135009765625,356.9831504801652,358.18199125970136,168.4246375357256
2,DC:A6:32:33:E9:E9,2020-07-06 14:20:12.506152,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-37,0.2921,35.58251190185547,33.88776779174805,1012.141845703125,356.98483689655995,358.18105573722846,168.41312183678497
3,DC:A6:32:33:E9:E9,2020-07-06 14:20:13.421100,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-31,0.2921,35.58251190185547,30.085458755493164,1012.148681640625,356.9888317034508,358.17915758496946,168.41909142211955
4,DC:A6:32:33:E9:E9,2020-07-06 14:20:14.181162,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-35,0.2921,35.693580627441406,31.942399978637695,1012.14990234375,356.98912518814166,358.18611477296935,168.43551119688428
5,DC:A6:32:33:E9:E9,2020-07-06 14:20:15.126772,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-33,0.2921,35.60102081298828,32.160064697265625,1012.14404296875,356.99785459678776,358.2912742864216,168.45813278341535
6,DC:A6:32:33:E9:E9,2020-07-06 14:20:16.032382,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.63804626464844,32.79264831542969,1012.14892578125,356.99235672139275,358.28566702127813,168.46549572734062
7,DC:A6:32:33:E9:E9,2020-07-06 14:20:17.033623,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-31,0.2921,35.61953353881836,32.4083366394043,1012.147705078125,356.99044832384993,358.28302651283366,168.47384221850638
8,DC:A6:32:33:E9:E9,2020-07-06 14:20:18.233636,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.58251190185547,32.13285827636719,1012.151123046875,356.9913610078778,358.2768909752466,168.477161690443
9,DC:A6:32:33:E9:E9,2020-07-06 14:20:19.019894,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-37,0.2921,35.63804626464844,35.622276306152344,1012.145751953125,356.99573104828613,358.2663823023217,168.48508470988023
10,DC:A6:32:33:E9:E9,2020-07-06 14:20:20.308017,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-31,0.2921,35.58251190185547,32.411739349365234,1012.140869140625,356.99472359538356,358.14602839273056,168.50709157938599
11,DC:A6:32:33:E9:E9,2020-07-06 14:20:21.191184,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-32,0.2921,35.693580627441406,33.3912239074707,1012.13037109375,356.9961728761481,358.14797030088897,168.51885316513676
12,DC:A6:32:33:E9:E9,2020-07-06 14:20:22.010503,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-33,0.2921,35.60102081298828,30.139873504638672,1012.12451171875,356.99421431940357,358.1512643730596,168.52886622246
13,DC:A6:32:33:E9:E9,2020-07-06 14:20:23.072387,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.54548645019531,31.286008834838867,1012.113525390625,356.988850486471,358.1594507816667,168.51553369320013
14,DC:A6:32:33:E9:E9,2020-07-06 14:20:25.006232,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.63804626464844,32.874271392822266,1012.122314453125,356.9799516037561,358.16852319387516,168.49095867256642
15,DC:A6:32:33:E9:E9,2020-07-06 14:20:26.371156,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.60102081298828,31.853975296020508,1012.135986328125,356.9794805341468,358.1760972333345,168.45949882124935
16,DC:A6:32:33:E9:E9,2020-07-06 14:20:27.282426,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-31,0.2921,35.656558990478516,34.44213104248047,1012.149658203125,356.9754436789039,358.17761823108526,168.44209549924415
17,DC:A6:32:33:E9:E9,2020-07-06 14:20:28.018026,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-31,0.2921,35.60102081298828,32.19407272338867,1012.142578125,356.97062156534986,358.18402516197017,168.41913240325457
18,DC:A6:32:33:E9:E9,2020-07-06 14:20:29.079925,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.58251190185547,32.098846435546875,1012.14111328125,356.9668062643682,358.18938451259106,168.398177382881
19,DC:A6:32:33:E9:E9,2020-07-06 14:20:30.026260,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-33,0.2921,35.656558990478516,32.09544372558594,1012.148193359375,356.961002311121,358.3318574562008,168.3833422120037
20,DC:A6:32:33:E9:E9,2020-07-06 14:20:31.272441,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.63804626464844,31.245197296142578,1012.153564453125,356.96072462124255,358.3217350091291,168.37666228699544
21,DC:A6:32:33:E9:E9,2020-07-06 14:20:32.046269,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-31,0.2921,35.56399917602539,32.51036834716797,1012.152099609375,356.9647076887457,358.31160285038226,168.38713979718224
22,DC:A6:32:33:E9:E9,2020-07-06 14:20:33.173707,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.656558990478516,32.77564239501953,1012.1396484375,356.96308423815736,358.29739723084737,168.40148319443927
23,DC:A6:32:33:E9:E9,2020-07-06 14:20:34.081205,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-33,0.2921,35.54548645019531,33.76533508300781,1012.137939453125,356.96311710844276,358.3942390679944,168.4055949683196
24,DC:A6:32:33:E9:E9,2020-07-06 14:20:35.174969,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.58251190185547,34.591773986816406,1012.135009765625,356.9633450660063,358.3721955929435,168.40993896863174
25,DC:A6:32:33:E9:E9,2020-07-06 14:20:36.064967,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-32,0.2921,35.58251190185547,32.60219192504883,1012.131103515625,356.95954385228976,358.2471945933958,168.3963059110484
26,DC:A6:32:33:E9:E9,2020-07-06 14:20:37.223089,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-33,0.2921,35.63804626464844,33.39462661743164,1012.13525390625,356.9601626247399,358.2401906612888,168.39123791068425
27,DC:A6:32:33:E9:E9,2020-07-06 14:20:38.432510,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-31,0.2921,35.54548645019531,32.299503326416016,1012.139892578125,356.9554690041196,358.2364381126701,168.37265979614182
28,DC:A6:32:33:E9:E9,2020-07-06 14:20:39.043640,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-31,0.2921,35.56399917602539,33.59868621826172,1012.154296875,356.94532105056027,358.2416989591566,168.35816613472304
29,DC:A6:32:33:E9:E9,2020-07-06 14:20:40.146300,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.54548645019531,31.02753448486328,1012.147216796875,356.9451981071552,358.2432178224733,168.36253745579185
30,DC:A6:32:33:E9:E9,2020-07-06 14:20:41.083767,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.61953353881836,33.47624969482422,1012.1396484375,356.935982687861,358.2404921501076,168.35838470077647
31,DC:A6:32:33:E9:E9,2020-07-06 14:20:42.336312,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-34,0.2921,35.58251190185547,33.2177734375,1012.1298828125,356.9315180920213,358.2306894412665,168.34077647309618
32,DC:A6:32:33:E9:E9,2020-07-06 14:20:43.072524,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-33,0.2921,35.61953353881836,32.7552375793457,1012.126220703125,356.9334561581983,358.2302830450109,168.32025858482947
33,DC:A6:32:33:E9:E9,2020-07-06 14:20:44.005032,18e8100c-bfaf-11ea-8739-dca63233e9e8,1,1,1,-33,0.2921,35.58251190185547,32.7042236328125,1012.11865234375,356.94265023315137,358.2353769787495,168.3064752630844
