SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-26 20:44:42.109788,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-20,0.123825
1,DC:A6:32:33:E9:E9,2020-06-26 20:44:43.792492,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
2,DC:A6:32:33:E9:E9,2020-06-26 20:44:44.041755,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
3,DC:A6:32:33:E9:E9,2020-06-26 20:44:45.206182,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
4,DC:A6:32:33:E9:E9,2020-06-26 20:44:46.307517,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
5,DC:A6:32:33:E9:E9,2020-06-26 20:44:47.584993,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-23,0.123825
6,DC:A6:32:33:E9:E9,2020-06-26 20:44:48.006745,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
7,DC:A6:32:33:E9:E9,2020-06-26 20:44:49.050357,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
8,DC:A6:32:33:E9:E9,2020-06-26 20:44:51.054958,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-34,0.123825
9,DC:A6:32:33:E9:E9,2020-06-26 20:44:52.155064,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
10,DC:A6:32:33:E9:E9,2020-06-26 20:44:53.255571,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
11,DC:A6:32:33:E9:E9,2020-06-26 20:44:54.268331,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
12,DC:A6:32:33:E9:E9,2020-06-26 20:44:55.061237,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
13,DC:A6:32:33:E9:E9,2020-06-26 20:44:56.471381,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
14,DC:A6:32:33:E9:E9,2020-06-26 20:44:57.508782,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
15,DC:A6:32:33:E9:E9,2020-06-26 20:44:58.005569,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
16,DC:A6:32:33:E9:E9,2020-06-26 20:44:59.048743,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
17,DC:A6:32:33:E9:E9,2020-06-26 20:45:00.187663,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
18,DC:A6:32:33:E9:E9,2020-06-26 20:45:01.262087,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
