SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-27 01:14:37.356601,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
1,DC:A6:32:33:E9:E9,2020-06-27 01:14:38.905810,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
2,DC:A6:32:33:E9:E9,2020-06-27 01:14:39.006703,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
3,DC:A6:32:33:E9:E9,2020-06-27 01:14:40.981119,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
4,DC:A6:32:33:E9:E9,2020-06-27 01:14:41.008442,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
5,DC:A6:32:33:E9:E9,2020-06-27 01:14:42.252329,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
6,DC:A6:32:33:E9:E9,2020-06-27 01:14:43.073573,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
7,DC:A6:32:33:E9:E9,2020-06-27 01:14:44.702442,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
8,DC:A6:32:33:E9:E9,2020-06-27 01:14:45.416021,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-52,0.7493
9,DC:A6:32:33:E9:E9,2020-06-27 01:14:46.121127,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
10,DC:A6:32:33:E9:E9,2020-06-27 01:14:47.023548,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
11,DC:A6:32:33:E9:E9,2020-06-27 01:14:48.021035,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
12,DC:A6:32:33:E9:E9,2020-06-27 01:14:49.049972,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
13,DC:A6:32:33:E9:E9,2020-06-27 01:14:51.055001,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
14,DC:A6:32:33:E9:E9,2020-06-27 01:14:52.211194,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
15,DC:A6:32:33:E9:E9,2020-06-27 01:14:53.389286,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
16,DC:A6:32:33:E9:E9,2020-06-27 01:14:54.208762,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
17,DC:A6:32:33:E9:E9,2020-06-27 01:14:55.306814,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
18,DC:A6:32:33:E9:E9,2020-06-27 01:14:56.162651,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
19,DC:A6:32:33:E9:E9,2020-06-27 01:14:58.166873,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
20,DC:A6:32:33:E9:E9,2020-06-27 01:14:59.108801,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
21,DC:A6:32:33:E9:E9,2020-06-27 01:15:00.442514,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
22,DC:A6:32:33:E9:E9,2020-06-27 01:15:01.179704,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
23,DC:A6:32:33:E9:E9,2020-06-27 01:15:02.100048,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-51,0.7493
24,DC:A6:32:33:E9:E9,2020-06-27 01:15:03.182483,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
25,DC:A6:32:33:E9:E9,2020-06-27 01:15:05.187623,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
26,DC:A6:32:33:E9:E9,2020-06-27 01:15:06.200652,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
27,DC:A6:32:33:E9:E9,2020-06-27 01:15:07.008769,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
28,DC:A6:32:33:E9:E9,2020-06-27 01:15:08.616851,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
29,DC:A6:32:33:E9:E9,2020-06-27 01:15:09.068268,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
30,DC:A6:32:33:E9:E9,2020-06-27 01:15:10.041408,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
31,DC:A6:32:33:E9:E9,2020-06-27 01:15:11.103751,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
32,DC:A6:32:33:E9:E9,2020-06-27 01:15:13.108920,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
33,DC:A6:32:33:E9:E9,2020-06-27 01:15:14.380153,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
34,DC:A6:32:33:E9:E9,2020-06-27 01:15:15.028811,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
35,DC:A6:32:33:E9:E9,2020-06-27 01:15:16.098273,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
36,DC:A6:32:33:E9:E9,2020-06-27 01:15:18.103855,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
37,DC:A6:32:33:E9:E9,2020-06-27 01:15:19.100556,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
38,DC:A6:32:33:E9:E9,2020-06-27 01:15:20.646406,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
39,DC:A6:32:33:E9:E9,2020-06-27 01:15:21.051292,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
40,DC:A6:32:33:E9:E9,2020-06-27 01:15:22.087042,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
41,DC:A6:32:33:E9:E9,2020-06-27 01:15:23.255771,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
42,DC:A6:32:33:E9:E9,2020-06-27 01:15:24.539380,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
43,DC:A6:32:33:E9:E9,2020-06-27 01:15:25.631464,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
44,DC:A6:32:33:E9:E9,2020-06-27 01:15:26.036954,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
45,DC:A6:32:33:E9:E9,2020-06-27 01:15:27.255212,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
46,DC:A6:32:33:E9:E9,2020-06-27 01:15:29.031553,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-51,0.7493
47,DC:A6:32:33:E9:E9,2020-06-27 01:15:30.160365,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
48,DC:A6:32:33:E9:E9,2020-06-27 01:15:31.095190,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
49,DC:A6:32:33:E9:E9,2020-06-27 01:15:32.616464,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
50,DC:A6:32:33:E9:E9,2020-06-27 01:15:33.111489,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
51,DC:A6:32:33:E9:E9,2020-06-27 01:15:34.261573,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
52,DC:A6:32:33:E9:E9,2020-06-27 01:15:35.691466,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
53,DC:A6:32:33:E9:E9,2020-06-27 01:15:36.111549,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-51,0.7493
54,DC:A6:32:33:E9:E9,2020-06-27 01:15:37.007117,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
55,DC:A6:32:33:E9:E9,2020-06-27 01:15:38.100302,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
56,DC:A6:32:33:E9:E9,2020-06-27 01:15:40.105394,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
57,DC:A6:32:33:E9:E9,2020-06-27 01:15:41.019789,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
