SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,TEMPERATURE,HUMIDITY,PRESSURE,PITCH,ROLL,YAW
0,DC:A6:32:33:E9:E9,2020-07-02 08:24:44.129554,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-53,0.97155,36.600669860839844,33.98299789428711,1008.3134765625,0.07087619266634795,359.8205058436034,154.26210368792076
1,DC:A6:32:33:E9:E9,2020-07-02 08:24:46.135565,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-52,0.97155,36.6376953125,32.680416107177734,1008.313720703125,0.06690046228044519,359.8210717621288,154.303371690886
2,DC:A6:32:33:E9:E9,2020-07-02 08:24:47.138056,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-52,0.97155,36.600669860839844,33.92858123779297,1008.314453125,0.0666907341182648,359.82290568126115,154.2949568978285
3,DC:A6:32:33:E9:E9,2020-07-02 08:24:48.627855,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-51,0.97155,36.600669860839844,33.60548782348633,1008.317138671875,0.07008849976629491,359.72834373991475,154.27804534944357
4,DC:A6:32:33:E9:E9,2020-07-02 08:24:49.338150,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-53,0.97155,36.67471694946289,30.956111907958984,1008.326171875,0.0702761698859116,359.7402550295383,154.26083327273514
5,DC:A6:32:33:E9:E9,2020-07-02 08:24:50.031905,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-52,0.97155,36.6376953125,32.75864028930664,1008.322265625,0.07775164517982527,359.763915418473,154.28140580251522
6,DC:A6:32:33:E9:E9,2020-07-02 08:24:52.012951,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-53,0.97155,36.619178771972656,35.0543098449707,1008.3212890625,0.07465258691617083,359.7731365206981,154.28163802894701
7,DC:A6:32:33:E9:E9,2020-07-02 08:24:54.018286,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-53,0.97155,36.582157135009766,34.091827392578125,1008.321044921875,0.0744486550766357,359.79053992274453,154.24302013937975
8,DC:A6:32:33:E9:E9,2020-07-02 08:24:56.023300,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-52,0.97155,36.65620422363281,33.96599197387695,1008.33154296875,0.08138168395038209,359.80326232401245,154.1915341734162
9,DC:A6:32:33:E9:E9,2020-07-02 08:24:58.028329,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-51,0.97155,36.67471694946289,34.49314498901367,1008.33349609375,0.07884500905555622,359.8089717485088,154.13207054650206
10,DC:A6:32:33:E9:E9,2020-07-02 08:24:59.812696,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-52,0.97155,36.65620422363281,34.24827575683594,1008.33740234375,0.07375747194914213,359.8212478129227,154.07930050497455
11,DC:A6:32:33:E9:E9,2020-07-02 08:25:00.034421,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-51,0.97155,36.6376953125,33.26538848876953,1008.3427734375,0.06815622991194906,359.8259438214411,154.0314072185144
12,DC:A6:32:33:E9:E9,2020-07-02 08:25:02.039646,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-52,0.97155,36.6376953125,34.459136962890625,1008.345947265625,0.07274124118626474,359.83229764493717,153.99175114019332
13,DC:A6:32:33:E9:E9,2020-07-02 08:25:04.044677,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-52,0.97155,36.600669860839844,35.78212356567383,1008.353271484375,0.07614688423020284,359.8398317437981,153.98885513998525
14,DC:A6:32:33:E9:E9,2020-07-02 08:25:05.044034,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-52,0.97155,36.56364440917969,35.59846878051758,1008.35888671875,0.07082121097755067,359.8450752746878,154.00131340503134
15,DC:A6:32:33:E9:E9,2020-07-02 08:25:06.410954,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-52,0.97155,36.619178771972656,33.571475982666016,1008.369873046875,0.06906350448333021,359.8554043216417,154.01878502892822
16,DC:A6:32:33:E9:E9,2020-07-02 08:25:07.505992,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-52,0.97155,36.545135498046875,32.619197845458984,1008.37548828125,0.07049874467342541,359.86212914980763,154.03448080364092
17,DC:A6:32:33:E9:E9,2020-07-02 08:25:08.058367,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-52,0.97155,36.56364440917969,35.25836944580078,1008.372314453125,0.06938370295120762,359.86360656508185,154.0150557456414
18,DC:A6:32:33:E9:E9,2020-07-02 08:25:10.063537,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-52,0.97155,36.71173858642578,33.945587158203125,1008.368408203125,0.06668223640244196,359.8669802649852,154.00859438668658
19,DC:A6:32:33:E9:E9,2020-07-02 08:25:11.363608,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-52,0.97155,36.56364440917969,34.1224365234375,1008.365234375,0.06896660117448065,359.8729592151495,153.9953301593184
20,DC:A6:32:33:E9:E9,2020-07-02 08:25:12.458556,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-52,0.97155,36.56364440917969,33.523860931396484,1008.371337890625,0.06809950065521961,359.8731597318944,153.98650555491076
21,DC:A6:32:33:E9:E9,2020-07-02 08:25:13.013571,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-52,0.97155,36.582157135009766,33.88096618652344,1008.37939453125,0.06626251994392335,359.87643652848897,153.96326925135438
22,DC:A6:32:33:E9:E9,2020-07-02 08:25:14.160449,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-52,0.97155,36.56364440917969,35.03050231933594,1008.380615234375,0.07418485236015718,359.8762397736841,153.95479981678355
23,DC:A6:32:33:E9:E9,2020-07-02 08:25:16.166144,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-51,0.97155,36.582157135009766,37.2309455871582,1008.383544921875,0.08215873803039005,359.87591239151146,153.92687800345655
24,DC:A6:32:33:E9:E9,2020-07-02 08:25:18.171183,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-52,0.97155,36.52661895751953,32.782447814941406,1008.376220703125,0.07802110414671021,359.876196031125,153.88309649087677
25,DC:A6:32:33:E9:E9,2020-07-02 08:25:19.118661,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-51,0.97155,36.67471694946289,34.36390686035156,1008.372314453125,0.07684653172298618,359.878334493985,153.82629663773892
26,DC:A6:32:33:E9:E9,2020-07-02 08:25:21.123718,f9a060e2-bc1f-11ea-9f4a-dca63233e9e8,1,1,1,-53,0.97155,36.65620422363281,33.585079193115234,1008.3671875,0.07403124647500461,359.877148455648,153.76998855822134
