SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-27 07:17:08.492601,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
1,DC:A6:32:33:E9:E9,2020-06-27 07:17:09.202906,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
2,DC:A6:32:33:E9:E9,2020-06-27 07:17:10.207425,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
3,DC:A6:32:33:E9:E9,2020-06-27 07:17:11.215386,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
4,DC:A6:32:33:E9:E9,2020-06-27 07:17:12.062943,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
5,DC:A6:32:33:E9:E9,2020-06-27 07:17:13.422915,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
6,DC:A6:32:33:E9:E9,2020-06-27 07:17:15.431339,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
7,DC:A6:32:33:E9:E9,2020-06-27 07:17:16.136638,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.97155
8,DC:A6:32:33:E9:E9,2020-06-27 07:17:18.043022,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
9,DC:A6:32:33:E9:E9,2020-06-27 07:17:19.195387,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
10,DC:A6:32:33:E9:E9,2020-06-27 07:17:20.856133,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
11,DC:A6:32:33:E9:E9,2020-06-27 07:17:21.026639,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
12,DC:A6:32:33:E9:E9,2020-06-27 07:17:22.014174,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
13,DC:A6:32:33:E9:E9,2020-06-27 07:17:23.056772,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
14,DC:A6:32:33:E9:E9,2020-06-27 07:17:24.071678,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
15,DC:A6:32:33:E9:E9,2020-06-27 07:17:25.265471,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
16,DC:A6:32:33:E9:E9,2020-06-27 07:17:26.078506,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
17,DC:A6:32:33:E9:E9,2020-06-27 07:17:27.974307,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.97155
18,DC:A6:32:33:E9:E9,2020-06-27 07:17:28.022877,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
19,DC:A6:32:33:E9:E9,2020-06-27 07:17:29.651130,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
20,DC:A6:32:33:E9:E9,2020-06-27 07:17:30.218527,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
21,DC:A6:32:33:E9:E9,2020-06-27 07:17:32.002968,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
22,DC:A6:32:33:E9:E9,2020-06-27 07:17:33.004390,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
23,DC:A6:32:33:E9:E9,2020-06-27 07:17:34.362966,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
24,DC:A6:32:33:E9:E9,2020-06-27 07:17:35.739270,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
25,DC:A6:32:33:E9:E9,2020-06-27 07:17:36.266709,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
26,DC:A6:32:33:E9:E9,2020-06-27 07:17:37.395623,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-60,0.97155
27,DC:A6:32:33:E9:E9,2020-06-27 07:17:38.722983,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
28,DC:A6:32:33:E9:E9,2020-06-27 07:17:39.421740,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
29,DC:A6:32:33:E9:E9,2020-06-27 07:17:40.662442,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
30,DC:A6:32:33:E9:E9,2020-06-27 07:17:41.795535,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
31,DC:A6:32:33:E9:E9,2020-06-27 07:17:42.018561,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
32,DC:A6:32:33:E9:E9,2020-06-27 07:17:44.023173,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
33,DC:A6:32:33:E9:E9,2020-06-27 07:17:45.143027,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
34,DC:A6:32:33:E9:E9,2020-06-27 07:17:46.238087,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
35,DC:A6:32:33:E9:E9,2020-06-27 07:17:47.265655,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
36,DC:A6:32:33:E9:E9,2020-06-27 07:17:48.383055,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
37,DC:A6:32:33:E9:E9,2020-06-27 07:17:49.088892,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
38,DC:A6:32:33:E9:E9,2020-06-27 07:17:51.094378,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
39,DC:A6:32:33:E9:E9,2020-06-27 07:17:52.726320,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
40,DC:A6:32:33:E9:E9,2020-06-27 07:17:53.159925,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
41,DC:A6:32:33:E9:E9,2020-06-27 07:17:54.208431,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
42,DC:A6:32:33:E9:E9,2020-06-27 07:17:55.007464,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
43,DC:A6:32:33:E9:E9,2020-06-27 07:17:56.114485,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
44,DC:A6:32:33:E9:E9,2020-06-27 07:17:58.003061,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
45,DC:A6:32:33:E9:E9,2020-06-27 07:17:59.908853,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
46,DC:A6:32:33:E9:E9,2020-06-27 07:18:00.045015,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
47,DC:A6:32:33:E9:E9,2020-06-27 07:18:01.330816,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
48,DC:A6:32:33:E9:E9,2020-06-27 07:18:02.193909,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
49,DC:A6:32:33:E9:E9,2020-06-27 07:18:03.298799,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
50,DC:A6:32:33:E9:E9,2020-06-27 07:18:04.244471,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
51,DC:A6:32:33:E9:E9,2020-06-27 07:18:05.339033,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
52,DC:A6:32:33:E9:E9,2020-06-27 07:18:07.344601,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
53,DC:A6:32:33:E9:E9,2020-06-27 07:18:09.349561,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
54,DC:A6:32:33:E9:E9,2020-06-27 07:18:10.445506,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
55,DC:A6:32:33:E9:E9,2020-06-27 07:18:11.044506,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
56,DC:A6:32:33:E9:E9,2020-06-27 07:18:12.134602,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
57,DC:A6:32:33:E9:E9,2020-06-27 07:18:13.158333,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
58,DC:A6:32:33:E9:E9,2020-06-27 07:18:14.312008,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
59,DC:A6:32:33:E9:E9,2020-06-27 07:18:15.413219,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
60,DC:A6:32:33:E9:E9,2020-06-27 07:18:16.473305,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
61,DC:A6:32:33:E9:E9,2020-06-27 07:18:17.063259,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.97155
