SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-27 05:16:45.591591,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-40,0.97155
1,DC:A6:32:33:E9:E9,2020-06-27 05:16:46.063479,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
2,DC:A6:32:33:E9:E9,2020-06-27 05:16:48.068599,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
3,DC:A6:32:33:E9:E9,2020-06-27 05:16:49.013442,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
4,DC:A6:32:33:E9:E9,2020-06-27 05:16:50.107658,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
5,DC:A6:32:33:E9:E9,2020-06-27 05:16:52.112399,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
6,DC:A6:32:33:E9:E9,2020-06-27 05:16:53.138525,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
7,DC:A6:32:33:E9:E9,2020-06-27 05:16:54.143485,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
8,DC:A6:32:33:E9:E9,2020-06-27 05:16:55.039105,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
9,DC:A6:32:33:E9:E9,2020-06-27 05:16:56.137517,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
10,DC:A6:32:33:E9:E9,2020-06-27 05:16:57.494936,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
11,DC:A6:32:33:E9:E9,2020-06-27 05:16:58.048520,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
12,DC:A6:32:33:E9:E9,2020-06-27 05:16:59.654772,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
13,DC:A6:32:33:E9:E9,2020-06-27 05:17:00.122299,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
14,DC:A6:32:33:E9:E9,2020-06-27 05:17:01.576053,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
15,DC:A6:32:33:E9:E9,2020-06-27 05:17:02.106177,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
16,DC:A6:32:33:E9:E9,2020-06-27 05:17:03.193581,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
17,DC:A6:32:33:E9:E9,2020-06-27 05:17:04.823613,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
18,DC:A6:32:33:E9:E9,2020-06-27 05:17:05.018552,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
19,DC:A6:32:33:E9:E9,2020-06-27 05:17:06.719126,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
20,DC:A6:32:33:E9:E9,2020-06-27 05:17:07.078051,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
21,DC:A6:32:33:E9:E9,2020-06-27 05:17:08.079219,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
22,DC:A6:32:33:E9:E9,2020-06-27 05:17:09.104840,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
23,DC:A6:32:33:E9:E9,2020-06-27 05:17:10.013594,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
24,DC:A6:32:33:E9:E9,2020-06-27 05:17:12.024642,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
25,DC:A6:32:33:E9:E9,2020-06-27 05:17:13.714343,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
26,DC:A6:32:33:E9:E9,2020-06-27 05:17:14.323655,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
27,DC:A6:32:33:E9:E9,2020-06-27 05:17:15.327490,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.97155
28,DC:A6:32:33:E9:E9,2020-06-27 05:17:16.218834,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
29,DC:A6:32:33:E9:E9,2020-06-27 05:17:17.261627,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
30,DC:A6:32:33:E9:E9,2020-06-27 05:17:19.266309,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
31,DC:A6:32:33:E9:E9,2020-06-27 05:17:20.508738,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
32,DC:A6:32:33:E9:E9,2020-06-27 05:17:21.158703,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
33,DC:A6:32:33:E9:E9,2020-06-27 05:17:22.467108,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
34,DC:A6:32:33:E9:E9,2020-06-27 05:17:23.031872,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
35,DC:A6:32:33:E9:E9,2020-06-27 05:17:24.365022,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
36,DC:A6:32:33:E9:E9,2020-06-27 05:17:26.370189,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
37,DC:A6:32:33:E9:E9,2020-06-27 05:17:27.108806,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
