SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-27 00:14:28.161722,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
1,DC:A6:32:33:E9:E9,2020-06-27 00:14:29.014383,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
2,DC:A6:32:33:E9:E9,2020-06-27 00:14:30.111923,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
3,DC:A6:32:33:E9:E9,2020-06-27 00:14:31.035070,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
4,DC:A6:32:33:E9:E9,2020-06-27 00:14:32.648892,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
5,DC:A6:32:33:E9:E9,2020-06-27 00:14:33.005005,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
6,DC:A6:32:33:E9:E9,2020-06-27 00:14:34.017485,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
7,DC:A6:32:33:E9:E9,2020-06-27 00:14:36.028649,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
8,DC:A6:32:33:E9:E9,2020-06-27 00:14:37.620781,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
9,DC:A6:32:33:E9:E9,2020-06-27 00:14:38.077489,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
10,DC:A6:32:33:E9:E9,2020-06-27 00:14:39.148726,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-51,0.7493
11,DC:A6:32:33:E9:E9,2020-06-27 00:14:40.106252,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
12,DC:A6:32:33:E9:E9,2020-06-27 00:14:41.484280,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
13,DC:A6:32:33:E9:E9,2020-06-27 00:14:42.016401,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
14,DC:A6:32:33:E9:E9,2020-06-27 00:14:43.030083,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
15,DC:A6:32:33:E9:E9,2020-06-27 00:14:44.136289,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
16,DC:A6:32:33:E9:E9,2020-06-27 00:14:45.030003,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
17,DC:A6:32:33:E9:E9,2020-06-27 00:14:46.110126,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
18,DC:A6:32:33:E9:E9,2020-06-27 00:14:47.786483,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
19,DC:A6:32:33:E9:E9,2020-06-27 00:14:48.123839,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
20,DC:A6:32:33:E9:E9,2020-06-27 00:14:49.525056,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
21,DC:A6:32:33:E9:E9,2020-06-27 00:14:50.847529,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
22,DC:A6:32:33:E9:E9,2020-06-27 00:14:51.128728,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
23,DC:A6:32:33:E9:E9,2020-06-27 00:14:52.050220,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
24,DC:A6:32:33:E9:E9,2020-06-27 00:14:53.030211,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
25,DC:A6:32:33:E9:E9,2020-06-27 00:14:54.101434,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
26,DC:A6:32:33:E9:E9,2020-06-27 00:14:55.045080,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
27,DC:A6:32:33:E9:E9,2020-06-27 00:14:56.005068,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
28,DC:A6:32:33:E9:E9,2020-06-27 00:14:57.345228,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
29,DC:A6:32:33:E9:E9,2020-06-27 00:14:58.123336,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
30,DC:A6:32:33:E9:E9,2020-06-27 00:14:59.007601,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
31,DC:A6:32:33:E9:E9,2020-06-27 00:15:00.356409,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
