SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-26 23:54:24.327051,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
1,DC:A6:32:33:E9:E9,2020-06-26 23:54:25.025311,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-53,0.7493
2,DC:A6:32:33:E9:E9,2020-06-26 23:54:26.239111,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
3,DC:A6:32:33:E9:E9,2020-06-26 23:54:27.063998,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
4,DC:A6:32:33:E9:E9,2020-06-26 23:54:28.164015,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-53,0.7493
5,DC:A6:32:33:E9:E9,2020-06-26 23:54:29.012781,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
6,DC:A6:32:33:E9:E9,2020-06-26 23:54:30.209128,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-53,0.7493
7,DC:A6:32:33:E9:E9,2020-06-26 23:54:31.044124,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
8,DC:A6:32:33:E9:E9,2020-06-26 23:54:32.029094,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
9,DC:A6:32:33:E9:E9,2020-06-26 23:54:33.619687,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-53,0.7493
10,DC:A6:32:33:E9:E9,2020-06-26 23:54:34.074592,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-52,0.7493
11,DC:A6:32:33:E9:E9,2020-06-26 23:54:35.202141,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
12,DC:A6:32:33:E9:E9,2020-06-26 23:54:36.442909,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
13,DC:A6:32:33:E9:E9,2020-06-26 23:54:37.074099,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
14,DC:A6:32:33:E9:E9,2020-06-26 23:54:38.072781,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-53,0.7493
15,DC:A6:32:33:E9:E9,2020-06-26 23:54:39.167919,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
16,DC:A6:32:33:E9:E9,2020-06-26 23:54:40.272310,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
17,DC:A6:32:33:E9:E9,2020-06-26 23:54:41.074220,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
18,DC:A6:32:33:E9:E9,2020-06-26 23:54:42.029223,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
19,DC:A6:32:33:E9:E9,2020-06-26 23:54:43.139211,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
20,DC:A6:32:33:E9:E9,2020-06-26 23:54:44.054160,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
21,DC:A6:32:33:E9:E9,2020-06-26 23:54:45.151019,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
22,DC:A6:32:33:E9:E9,2020-06-26 23:54:46.439263,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
23,DC:A6:32:33:E9:E9,2020-06-26 23:54:47.134124,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
24,DC:A6:32:33:E9:E9,2020-06-26 23:54:48.257975,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
25,DC:A6:32:33:E9:E9,2020-06-26 23:54:49.187996,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
26,DC:A6:32:33:E9:E9,2020-06-26 23:54:50.293035,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
27,DC:A6:32:33:E9:E9,2020-06-26 23:54:51.294174,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
28,DC:A6:32:33:E9:E9,2020-06-26 23:54:52.088071,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
29,DC:A6:32:33:E9:E9,2020-06-26 23:54:53.049396,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
30,DC:A6:32:33:E9:E9,2020-06-26 23:54:54.124319,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
31,DC:A6:32:33:E9:E9,2020-06-26 23:54:55.214289,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
32,DC:A6:32:33:E9:E9,2020-06-26 23:54:56.086865,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-51,0.7493
33,DC:A6:32:33:E9:E9,2020-06-26 23:54:57.459267,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
34,DC:A6:32:33:E9:E9,2020-06-26 23:54:58.087426,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
35,DC:A6:32:33:E9:E9,2020-06-26 23:54:59.422994,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
36,DC:A6:32:33:E9:E9,2020-06-26 23:55:00.005511,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
37,DC:A6:32:33:E9:E9,2020-06-26 23:55:01.319399,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
38,DC:A6:32:33:E9:E9,2020-06-26 23:55:02.445589,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
39,DC:A6:32:33:E9:E9,2020-06-26 23:55:03.354240,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
40,DC:A6:32:33:E9:E9,2020-06-26 23:55:04.175505,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
41,DC:A6:32:33:E9:E9,2020-06-26 23:55:06.081524,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
42,DC:A6:32:33:E9:E9,2020-06-26 23:55:07.181809,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
43,DC:A6:32:33:E9:E9,2020-06-26 23:55:08.274280,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
44,DC:A6:32:33:E9:E9,2020-06-26 23:55:09.648081,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
45,DC:A6:32:33:E9:E9,2020-06-26 23:55:10.122354,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
46,DC:A6:32:33:E9:E9,2020-06-26 23:55:12.130255,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
47,DC:A6:32:33:E9:E9,2020-06-26 23:55:13.134371,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
48,DC:A6:32:33:E9:E9,2020-06-26 23:55:14.319410,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
49,DC:A6:32:33:E9:E9,2020-06-26 23:55:15.448297,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
50,DC:A6:32:33:E9:E9,2020-06-26 23:55:16.595631,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
51,DC:A6:32:33:E9:E9,2020-06-26 23:55:17.149231,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
52,DC:A6:32:33:E9:E9,2020-06-26 23:55:18.426906,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
53,DC:A6:32:33:E9:E9,2020-06-26 23:55:19.499357,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
54,DC:A6:32:33:E9:E9,2020-06-26 23:55:21.504505,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
55,DC:A6:32:33:E9:E9,2020-06-26 23:55:23.509586,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
56,DC:A6:32:33:E9:E9,2020-06-26 23:55:24.465764,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
57,DC:A6:32:33:E9:E9,2020-06-26 23:55:25.018251,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
58,DC:A6:32:33:E9:E9,2020-06-26 23:55:26.117056,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
59,DC:A6:32:33:E9:E9,2020-06-26 23:55:27.221361,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
60,DC:A6:32:33:E9:E9,2020-06-26 23:55:28.315699,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
61,DC:A6:32:33:E9:E9,2020-06-26 23:55:29.007735,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
62,DC:A6:32:33:E9:E9,2020-06-26 23:55:30.559602,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
63,DC:A6:32:33:E9:E9,2020-06-26 23:55:31.064467,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
64,DC:A6:32:33:E9:E9,2020-06-26 23:55:32.169551,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
65,DC:A6:32:33:E9:E9,2020-06-26 23:55:33.327582,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
66,DC:A6:32:33:E9:E9,2020-06-26 23:55:34.605534,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
67,DC:A6:32:33:E9:E9,2020-06-26 23:55:35.557120,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
68,DC:A6:32:33:E9:E9,2020-06-26 23:55:36.064644,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
69,DC:A6:32:33:E9:E9,2020-06-26 23:55:37.129614,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
70,DC:A6:32:33:E9:E9,2020-06-26 23:55:38.238323,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
71,DC:A6:32:33:E9:E9,2020-06-26 23:55:39.337014,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
72,DC:A6:32:33:E9:E9,2020-06-26 23:55:40.177122,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
73,DC:A6:32:33:E9:E9,2020-06-26 23:55:41.279675,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
74,DC:A6:32:33:E9:E9,2020-06-26 23:55:42.087056,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
75,DC:A6:32:33:E9:E9,2020-06-26 23:55:43.033288,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
76,DC:A6:32:33:E9:E9,2020-06-26 23:55:44.260835,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
77,DC:A6:32:33:E9:E9,2020-06-26 23:55:45.401919,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
78,DC:A6:32:33:E9:E9,2020-06-26 23:55:46.285877,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
79,DC:A6:32:33:E9:E9,2020-06-26 23:55:47.058376,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
80,DC:A6:32:33:E9:E9,2020-06-26 23:55:48.155223,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
81,DC:A6:32:33:E9:E9,2020-06-26 23:55:49.214643,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
82,DC:A6:32:33:E9:E9,2020-06-26 23:55:50.304797,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
83,DC:A6:32:33:E9:E9,2020-06-26 23:55:51.466047,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
84,DC:A6:32:33:E9:E9,2020-06-26 23:55:52.014707,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
85,DC:A6:32:33:E9:E9,2020-06-26 23:55:53.119677,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
86,DC:A6:32:33:E9:E9,2020-06-26 23:55:54.770898,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
87,DC:A6:32:33:E9:E9,2020-06-26 23:55:55.028410,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
88,DC:A6:32:33:E9:E9,2020-06-26 23:55:56.274747,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
89,DC:A6:32:33:E9:E9,2020-06-26 23:55:57.525963,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-51,0.7493
90,DC:A6:32:33:E9:E9,2020-06-26 23:55:58.074684,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
91,DC:A6:32:33:E9:E9,2020-06-26 23:55:59.528450,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
92,DC:A6:32:33:E9:E9,2020-06-26 23:56:00.265831,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
93,DC:A6:32:33:E9:E9,2020-06-26 23:56:01.016590,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
94,DC:A6:32:33:E9:E9,2020-06-26 23:56:02.148479,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
95,DC:A6:32:33:E9:E9,2020-06-26 23:56:03.470209,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
96,DC:A6:32:33:E9:E9,2020-06-26 23:56:04.014485,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
97,DC:A6:32:33:E9:E9,2020-06-26 23:56:05.024613,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
98,DC:A6:32:33:E9:E9,2020-06-26 23:56:06.025862,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
99,DC:A6:32:33:E9:E9,2020-06-26 23:56:07.094505,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
100,DC:A6:32:33:E9:E9,2020-06-26 23:56:08.036966,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
101,DC:A6:32:33:E9:E9,2020-06-26 23:56:09.643331,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.7493
102,DC:A6:32:33:E9:E9,2020-06-26 23:56:10.165696,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
103,DC:A6:32:33:E9:E9,2020-06-26 23:56:11.262061,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
104,DC:A6:32:33:E9:E9,2020-06-26 23:56:12.333276,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
105,DC:A6:32:33:E9:E9,2020-06-26 23:56:13.071953,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
106,DC:A6:32:33:E9:E9,2020-06-26 23:56:15.080366,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
107,DC:A6:32:33:E9:E9,2020-06-26 23:56:16.758361,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
108,DC:A6:32:33:E9:E9,2020-06-26 23:56:17.356910,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
109,DC:A6:32:33:E9:E9,2020-06-26 23:56:18.255637,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
110,DC:A6:32:33:E9:E9,2020-06-26 23:56:19.504381,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
111,DC:A6:32:33:E9:E9,2020-06-26 23:56:20.072869,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-51,0.7493
112,DC:A6:32:33:E9:E9,2020-06-26 23:56:21.715765,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-55,0.7493
113,DC:A6:32:33:E9:E9,2020-06-26 23:56:22.375627,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-51,0.7493
114,DC:A6:32:33:E9:E9,2020-06-26 23:56:24.380745,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-51,0.7493
115,DC:A6:32:33:E9:E9,2020-06-26 23:56:25.244781,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-51,0.7493
116,DC:A6:32:33:E9:E9,2020-06-26 23:56:26.135713,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
117,DC:A6:32:33:E9:E9,2020-06-26 23:56:27.776909,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
118,DC:A6:32:33:E9:E9,2020-06-26 23:56:28.006789,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
119,DC:A6:32:33:E9:E9,2020-06-26 23:56:30.010664,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
120,DC:A6:32:33:E9:E9,2020-06-26 23:56:31.150333,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
121,DC:A6:32:33:E9:E9,2020-06-26 23:56:32.039426,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
122,DC:A6:32:33:E9:E9,2020-06-26 23:56:33.051875,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
123,DC:A6:32:33:E9:E9,2020-06-26 23:56:35.056813,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
124,DC:A6:32:33:E9:E9,2020-06-26 23:56:37.061942,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
125,DC:A6:32:33:E9:E9,2020-06-26 23:56:38.249879,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
126,DC:A6:32:33:E9:E9,2020-06-26 23:56:39.359243,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
127,DC:A6:32:33:E9:E9,2020-06-26 23:56:40.458169,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
128,DC:A6:32:33:E9:E9,2020-06-26 23:56:41.368035,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
129,DC:A6:32:33:E9:E9,2020-06-26 23:56:42.116253,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
130,DC:A6:32:33:E9:E9,2020-06-26 23:56:43.270503,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
131,DC:A6:32:33:E9:E9,2020-06-26 23:56:44.394375,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-52,0.7493
132,DC:A6:32:33:E9:E9,2020-06-26 23:56:45.204322,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
133,DC:A6:32:33:E9:E9,2020-06-26 23:56:46.018685,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
134,DC:A6:32:33:E9:E9,2020-06-26 23:56:47.068641,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
135,DC:A6:32:33:E9:E9,2020-06-26 23:56:49.073040,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
136,DC:A6:32:33:E9:E9,2020-06-26 23:56:50.171676,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
137,DC:A6:32:33:E9:E9,2020-06-26 23:56:51.049297,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
138,DC:A6:32:33:E9:E9,2020-06-26 23:56:52.134235,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
139,DC:A6:32:33:E9:E9,2020-06-26 23:56:53.134159,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
140,DC:A6:32:33:E9:E9,2020-06-26 23:56:54.241402,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
141,DC:A6:32:33:E9:E9,2020-06-26 23:56:55.340537,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
142,DC:A6:32:33:E9:E9,2020-06-26 23:56:57.161153,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
143,DC:A6:32:33:E9:E9,2020-06-26 23:56:58.224185,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
144,DC:A6:32:33:E9:E9,2020-06-26 23:56:59.047998,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
145,DC:A6:32:33:E9:E9,2020-06-26 23:57:00.149226,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
146,DC:A6:32:33:E9:E9,2020-06-26 23:57:01.303643,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
147,DC:A6:32:33:E9:E9,2020-06-26 23:57:02.061632,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
148,DC:A6:32:33:E9:E9,2020-06-26 23:57:03.071595,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
149,DC:A6:32:33:E9:E9,2020-06-26 23:57:04.169094,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-51,0.7493
150,DC:A6:32:33:E9:E9,2020-06-26 23:57:05.084093,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
151,DC:A6:32:33:E9:E9,2020-06-26 23:57:06.366727,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-51,0.7493
152,DC:A6:32:33:E9:E9,2020-06-26 23:57:07.006638,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
153,DC:A6:32:33:E9:E9,2020-06-26 23:57:08.009762,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
154,DC:A6:32:33:E9:E9,2020-06-26 23:57:09.119209,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
155,DC:A6:32:33:E9:E9,2020-06-26 23:57:10.032810,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
156,DC:A6:32:33:E9:E9,2020-06-26 23:57:11.025427,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-56,0.7493
157,DC:A6:32:33:E9:E9,2020-06-26 23:57:12.429772,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
158,DC:A6:32:33:E9:E9,2020-06-26 23:57:13.335329,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
159,DC:A6:32:33:E9:E9,2020-06-26 23:57:14.016516,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
160,DC:A6:32:33:E9:E9,2020-06-26 23:57:15.099087,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
161,DC:A6:32:33:E9:E9,2020-06-26 23:57:16.119218,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-51,0.7493
162,DC:A6:32:33:E9:E9,2020-06-26 23:57:18.124160,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
163,DC:A6:32:33:E9:E9,2020-06-26 23:57:19.042216,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
164,DC:A6:32:33:E9:E9,2020-06-26 23:57:20.029120,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
165,DC:A6:32:33:E9:E9,2020-06-26 23:57:21.125382,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
166,DC:A6:32:33:E9:E9,2020-06-26 23:57:22.335317,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
167,DC:A6:32:33:E9:E9,2020-06-26 23:57:23.068977,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
168,DC:A6:32:33:E9:E9,2020-06-26 23:57:24.117720,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
169,DC:A6:32:33:E9:E9,2020-06-26 23:57:25.167260,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
