SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-27 05:06:43.868313,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
1,DC:A6:32:33:E9:E9,2020-06-27 05:06:44.087948,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
2,DC:A6:32:33:E9:E9,2020-06-27 05:06:45.177262,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
3,DC:A6:32:33:E9:E9,2020-06-27 05:06:46.269309,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
4,DC:A6:32:33:E9:E9,2020-06-27 05:06:47.088058,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
5,DC:A6:32:33:E9:E9,2020-06-27 05:06:48.337984,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
6,DC:A6:32:33:E9:E9,2020-06-27 05:06:49.036623,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
7,DC:A6:32:33:E9:E9,2020-06-27 05:06:50.126000,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
8,DC:A6:32:33:E9:E9,2020-06-27 05:06:51.760556,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
9,DC:A6:32:33:E9:E9,2020-06-27 05:06:52.007962,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
10,DC:A6:32:33:E9:E9,2020-06-27 05:06:53.284196,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
11,DC:A6:32:33:E9:E9,2020-06-27 05:06:54.349255,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
12,DC:A6:32:33:E9:E9,2020-06-27 05:06:55.706855,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
13,DC:A6:32:33:E9:E9,2020-06-27 05:06:56.389316,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
14,DC:A6:32:33:E9:E9,2020-06-27 05:06:57.688634,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.97155
15,DC:A6:32:33:E9:E9,2020-06-27 05:06:58.014234,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
16,DC:A6:32:33:E9:E9,2020-06-27 05:06:59.330486,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
17,DC:A6:32:33:E9:E9,2020-06-27 05:07:00.149268,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
18,DC:A6:32:33:E9:E9,2020-06-27 05:07:01.778257,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
19,DC:A6:32:33:E9:E9,2020-06-27 05:07:02.030541,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
20,DC:A6:32:33:E9:E9,2020-06-27 05:07:03.180544,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
21,DC:A6:32:33:E9:E9,2020-06-27 05:07:04.268163,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
22,DC:A6:32:33:E9:E9,2020-06-27 05:07:05.351801,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
