SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,TEMPERATURE,HUMIDITY,PRESSURE,PITCH,ROLL,YAW
0,DC:A6:32:33:E9:E9,2020-06-30 23:56:05.494731,83016588-bb45-11ea-a1d9-dca63233e9e8,1,1,1,-53,1.2954,35.712093353271484,33.41843032836914,1009.1474609375,359.0092248185507,4.280172621221164,129.98925062309624
1,DC:A6:32:33:E9:E9,2020-06-30 23:56:06.668010,83016588-bb45-11ea-a1d9-dca63233e9e8,1,1,1,-62,1.2954,35.60102081298828,34.23807144165039,1009.152587890625,359.0134244243949,4.282739918575442,129.96860979142448
2,DC:A6:32:33:E9:E9,2020-06-30 23:56:07.012443,83016588-bb45-11ea-a1d9-dca63233e9e8,1,1,1,-54,1.2954,35.693580627441406,31.401641845703125,1009.161865234375,359.0116558322867,4.286038473057735,129.9580776397243
3,DC:A6:32:33:E9:E9,2020-06-30 23:56:08.124909,83016588-bb45-11ea-a1d9-dca63233e9e8,1,1,1,-53,1.2954,35.675071716308594,33.829952239990234,1009.17822265625,359.0183250851244,4.2847851333450375,129.94993605423366
4,DC:A6:32:33:E9:E9,2020-06-30 23:56:09.753698,83016588-bb45-11ea-a1d9-dca63233e9e8,1,1,1,-54,1.2954,35.656558990478516,34.595176696777344,1009.179931640625,359.01784216940575,4.286507194789527,129.9430239027936
5,DC:A6:32:33:E9:E9,2020-06-30 23:56:10.009293,83016588-bb45-11ea-a1d9-dca63233e9e8,1,1,1,-54,1.2954,35.712093353271484,33.55447006225586,1009.182373046875,359.0266448958637,4.293299391032281,129.94938963910005
6,DC:A6:32:33:E9:E9,2020-06-30 23:56:11.509335,83016588-bb45-11ea-a1d9-dca63233e9e8,1,1,1,-63,1.2954,35.80465316772461,33.86736297607422,1009.187744140625,359.02961101223246,4.292518188145961,129.93463643049282
7,DC:A6:32:33:E9:E9,2020-06-30 23:56:12.190015,83016588-bb45-11ea-a1d9-dca63233e9e8,1,1,1,-53,1.2954,35.60102081298828,32.07844161987305,1009.185791015625,359.03281287684933,4.291066346060511,129.9061955227889
8,DC:A6:32:33:E9:E9,2020-06-30 23:56:13.113073,83016588-bb45-11ea-a1d9-dca63233e9e8,1,1,1,-54,1.2954,35.73060607910156,35.58826446533203,1009.174560546875,359.032723764225,4.289163711489839,129.88969378575413
9,DC:A6:32:33:E9:E9,2020-06-30 23:56:15.118794,83016588-bb45-11ea-a1d9-dca63233e9e8,1,1,1,-53,1.2954,35.693580627441406,33.30619812011719,1009.169677734375,359.0367478128632,4.2971541790451075,129.87737212449144
