SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-26 21:14:47.212714,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
1,DC:A6:32:33:E9:E9,2020-06-26 21:14:48.079325,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
2,DC:A6:32:33:E9:E9,2020-06-26 21:14:49.004254,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
3,DC:A6:32:33:E9:E9,2020-06-26 21:14:50.007324,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
4,DC:A6:32:33:E9:E9,2020-06-26 21:14:51.375792,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
5,DC:A6:32:33:E9:E9,2020-06-26 21:14:52.037423,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
6,DC:A6:32:33:E9:E9,2020-06-26 21:14:53.037512,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
7,DC:A6:32:33:E9:E9,2020-06-26 21:14:54.501211,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
8,DC:A6:32:33:E9:E9,2020-06-26 21:14:55.058648,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
9,DC:A6:32:33:E9:E9,2020-06-26 21:14:56.335025,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
10,DC:A6:32:33:E9:E9,2020-06-26 21:14:57.339998,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
11,DC:A6:32:33:E9:E9,2020-06-26 21:14:58.056297,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-34,0.123825
12,DC:A6:32:33:E9:E9,2020-06-26 21:14:59.097446,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-21,0.123825
13,DC:A6:32:33:E9:E9,2020-06-26 21:15:00.016817,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
14,DC:A6:32:33:E9:E9,2020-06-26 21:15:01.051995,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
15,DC:A6:32:33:E9:E9,2020-06-26 21:15:03.061290,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
16,DC:A6:32:33:E9:E9,2020-06-26 21:15:04.397596,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
17,DC:A6:32:33:E9:E9,2020-06-26 21:15:05.083756,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
18,DC:A6:32:33:E9:E9,2020-06-26 21:15:06.881352,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
19,DC:A6:32:33:E9:E9,2020-06-26 21:15:07.013065,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
