SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-27 03:16:26.542320,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
1,DC:A6:32:33:E9:E9,2020-06-27 03:16:27.725173,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.97155
2,DC:A6:32:33:E9:E9,2020-06-27 03:16:29.086435,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
3,DC:A6:32:33:E9:E9,2020-06-27 03:16:30.570304,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
4,DC:A6:32:33:E9:E9,2020-06-27 03:16:31.666505,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
5,DC:A6:32:33:E9:E9,2020-06-27 03:16:32.220228,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
6,DC:A6:32:33:E9:E9,2020-06-27 03:16:33.202717,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
7,DC:A6:32:33:E9:E9,2020-06-27 03:16:34.294527,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
8,DC:A6:32:33:E9:E9,2020-06-27 03:16:35.070894,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
9,DC:A6:32:33:E9:E9,2020-06-27 03:16:36.360892,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
10,DC:A6:32:33:E9:E9,2020-06-27 03:16:37.416547,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
11,DC:A6:32:33:E9:E9,2020-06-27 03:16:38.270805,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
12,DC:A6:32:33:E9:E9,2020-06-27 03:16:39.183936,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
13,DC:A6:32:33:E9:E9,2020-06-27 03:16:40.546601,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
14,DC:A6:32:33:E9:E9,2020-06-27 03:16:41.041455,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
15,DC:A6:32:33:E9:E9,2020-06-27 03:16:43.046571,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
16,DC:A6:32:33:E9:E9,2020-06-27 03:16:45.051709,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
17,DC:A6:32:33:E9:E9,2020-06-27 03:16:46.102178,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
18,DC:A6:32:33:E9:E9,2020-06-27 03:16:47.079076,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
19,DC:A6:32:33:E9:E9,2020-06-27 03:16:48.177932,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
20,DC:A6:32:33:E9:E9,2020-06-27 03:16:49.277931,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
21,DC:A6:32:33:E9:E9,2020-06-27 03:16:50.726767,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
22,DC:A6:32:33:E9:E9,2020-06-27 03:16:51.142916,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
23,DC:A6:32:33:E9:E9,2020-06-27 03:16:52.085401,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
24,DC:A6:32:33:E9:E9,2020-06-27 03:16:53.445487,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
25,DC:A6:32:33:E9:E9,2020-06-27 03:16:54.092334,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
26,DC:A6:32:33:E9:E9,2020-06-27 03:16:55.133070,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
27,DC:A6:32:33:E9:E9,2020-06-27 03:16:56.166712,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
28,DC:A6:32:33:E9:E9,2020-06-27 03:16:57.712468,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
29,DC:A6:32:33:E9:E9,2020-06-27 03:16:58.076705,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
30,DC:A6:32:33:E9:E9,2020-06-27 03:16:59.701157,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
31,DC:A6:32:33:E9:E9,2020-06-27 03:17:00.292461,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
32,DC:A6:32:33:E9:E9,2020-06-27 03:17:01.058178,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
33,DC:A6:32:33:E9:E9,2020-06-27 03:17:03.063297,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
34,DC:A6:32:33:E9:E9,2020-06-27 03:17:04.160627,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
