SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,TEMPERATURE,HUMIDITY,PRESSURE,PITCH,ROLL,YAW
0,DC:A6:32:33:E9:E9,2020-07-01 17:51:56.477941,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-51,0.7493,35.008636474609375,32.942291259765625,1006.98388671875,0.4390992547226326,0.27821521604004007,163.85868339632876
1,DC:A6:32:33:E9:E9,2020-07-01 17:51:57.492558,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-51,0.7493,34.971614837646484,36.23785400390625,1006.986083984375,0.43813320984189896,0.27298006280421044,163.85372467899134
2,DC:A6:32:33:E9:E9,2020-07-01 17:51:58.400054,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-51,0.7493,34.93458938598633,31.422048568725586,1006.992919921875,0.43712991908584753,0.27907232473959737,163.82723720539002
3,DC:A6:32:33:E9:E9,2020-07-01 17:51:59.185082,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-51,0.7493,34.86054229736328,32.3641242980957,1006.997802734375,0.43347990334598974,0.2794228255018101,163.79797667498568
4,DC:A6:32:33:E9:E9,2020-07-01 17:52:00.082595,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-56,0.7493,35.008636474609375,33.381019592285156,1007.00244140625,0.4252730308518228,0.2853985206540572,163.77748610747565
5,DC:A6:32:33:E9:E9,2020-07-01 17:52:01.546309,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-56,0.7493,35.02714920043945,35.23796463012695,1007.002685546875,0.41886740730783506,0.28165536354547865,163.73259810425031
6,DC:A6:32:33:E9:E9,2020-07-01 17:52:02.101335,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,34.953102111816406,30.85068130493164,1007.008544921875,0.4167407638767281,0.27404858720292075,163.68290164784932
7,DC:A6:32:33:E9:E9,2020-07-01 17:52:03.054433,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,34.93458938598633,31.93899917602539,1007.012939453125,0.42051468351699817,0.27083244855791744,163.66062157077673
8,DC:A6:32:33:E9:E9,2020-07-01 17:52:04.102575,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,34.971614837646484,32.802852630615234,1007.013671875,0.42442619411644694,0.2742118714127664,163.63756285213876
9,DC:A6:32:33:E9:E9,2020-07-01 17:52:05.189448,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-53,0.7493,34.86054229736328,32.34711837768555,1007.014892578125,0.42513610690330517,0.27538242176220373,163.62268670012648
10,DC:A6:32:33:E9:E9,2020-07-01 17:52:06.622622,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,34.8420295715332,31.06834602355957,1007.018310546875,0.42067247155899606,0.28308618145489056,163.6137528126921
11,DC:A6:32:33:E9:E9,2020-07-01 17:52:07.162605,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,34.93458938598633,33.32660675048828,1007.022216796875,0.42514437783550324,0.28812480666952367,163.58577635785173
12,DC:A6:32:33:E9:E9,2020-07-01 17:52:08.198851,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-53,0.7493,34.93458938598633,33.22117614746094,1007.031982421875,0.42102014419600553,0.2894467150781856,163.56247175240364
13,DC:A6:32:33:E9:E9,2020-07-01 17:52:09.599527,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-54,0.7493,35.06417465209961,31.87097930908203,1007.0380859375,0.4158483302925572,0.2896261409460307,163.51537076788725
14,DC:A6:32:33:E9:E9,2020-07-01 17:52:10.796418,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,34.953102111816406,31.592098236083984,1007.036376953125,0.41001841699040753,0.2965644925648529,163.47518193481088
15,DC:A6:32:33:E9:E9,2020-07-01 17:52:11.170118,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,34.93458938598633,35.12913131713867,1007.03857421875,0.41419974674249826,0.3023695663899819,163.4288459314815
16,DC:A6:32:33:E9:E9,2020-07-01 17:52:13.104541,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,34.93458938598633,32.62940216064453,1007.04052734375,0.4163728141156201,0.3013699041719271,163.39619762724885
17,DC:A6:32:33:E9:E9,2020-07-01 17:52:15.000178,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,34.971614837646484,31.01392936706543,1007.04150390625,0.42484347598605243,0.3050546311465903,163.34576351041747
18,DC:A6:32:33:E9:E9,2020-07-01 17:52:16.088914,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-51,0.7493,34.99012756347656,30.990121841430664,1007.037109375,0.4249033468629958,0.30911109650291674,163.34181566107722
19,DC:A6:32:33:E9:E9,2020-07-01 17:52:17.060163,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-54,0.7493,34.99012756347656,29.622922897338867,1007.038818359375,0.42208546694354243,0.3130116414470965,163.35883649248888
20,DC:A6:32:33:E9:E9,2020-07-01 17:52:18.534539,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,35.04566192626953,29.707948684692383,1007.03564453125,0.4186067128610374,0.31103635607521407,163.36690977608785
21,DC:A6:32:33:E9:E9,2020-07-01 17:52:19.051423,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,34.99012756347656,33.180362701416016,1007.034423828125,0.4202607392180912,0.3089679026541845,163.3334828302898
22,DC:A6:32:33:E9:E9,2020-07-01 17:52:21.056457,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-54,0.7493,34.953102111816406,34.680198669433594,1007.031494140625,0.4165135533651194,0.3083373374555748,163.2900974686819
23,DC:A6:32:33:E9:E9,2020-07-01 17:52:22.060178,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,34.91607666015625,33.0001106262207,1007.01904296875,0.4094366502917664,0.30652186783810015,163.2441712767027
24,DC:A6:32:33:E9:E9,2020-07-01 17:52:23.010069,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-53,0.7493,35.008636474609375,30.5752010345459,1007.015869140625,0.4131075568055309,0.3026203623985683,163.20081323585148
25,DC:A6:32:33:E9:E9,2020-07-01 17:52:25.015264,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-54,0.7493,34.971614837646484,31.632909774780273,1007.0126953125,0.41818011952260253,0.30370798998261356,163.16554213897751
26,DC:A6:32:33:E9:E9,2020-07-01 17:52:26.123336,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,35.008636474609375,33.25178146362305,1007.01220703125,0.4080379822962212,0.3011717486447174,163.09811451149116
27,DC:A6:32:33:E9:E9,2020-07-01 17:52:27.230244,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-54,0.7493,34.99012756347656,32.75864028930664,1007.0029296875,0.4161904534008661,0.3023112429777724,163.00429503305187
28,DC:A6:32:33:E9:E9,2020-07-01 17:52:28.052752,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,34.971614837646484,35.23796463012695,1006.990478515625,0.41597298124490995,0.3018978297700015,162.94466748159766
29,DC:A6:32:33:E9:E9,2020-07-01 17:52:30.057789,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-54,0.7493,34.953102111816406,35.768516540527344,1006.99072265625,0.42348189378326623,0.30300936301614173,162.92726415959245
30,DC:A6:32:33:E9:E9,2020-07-01 17:52:31.297777,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,34.99012756347656,33.46604537963867,1006.993896484375,0.4261871289422673,0.3088564051520693,162.91348083784737
31,DC:A6:32:33:E9:E9,2020-07-01 17:52:32.725940,b013cda8-bbc3-11ea-921f-dca63233e9e8,1,1,1,-52,0.7493,34.99012756347656,34.017005920410156,1006.999267578125,0.42465740669202245,0.31083315794740624,162.90409615792777
