SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-26 23:14:15.127748,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
1,DC:A6:32:33:E9:E9,2020-06-26 23:14:16.880489,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
2,DC:A6:32:33:E9:E9,2020-06-26 23:14:17.087188,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
3,DC:A6:32:33:E9:E9,2020-06-26 23:14:18.161756,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
4,DC:A6:32:33:E9:E9,2020-06-26 23:14:20.166778,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
5,DC:A6:32:33:E9:E9,2020-06-26 23:14:22.171823,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
6,DC:A6:32:33:E9:E9,2020-06-26 23:14:23.062957,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
7,DC:A6:32:33:E9:E9,2020-06-26 23:14:24.523049,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
8,DC:A6:32:33:E9:E9,2020-06-26 23:14:25.021003,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
9,DC:A6:32:33:E9:E9,2020-06-26 23:14:26.031701,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
10,DC:A6:32:33:E9:E9,2020-06-26 23:14:27.316799,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
11,DC:A6:32:33:E9:E9,2020-06-26 23:14:28.607478,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-55,0.7493
12,DC:A6:32:33:E9:E9,2020-06-26 23:14:29.315566,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
13,DC:A6:32:33:E9:E9,2020-06-26 23:14:30.499341,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
14,DC:A6:32:33:E9:E9,2020-06-26 23:14:31.289308,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
15,DC:A6:32:33:E9:E9,2020-06-26 23:14:32.915634,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
16,DC:A6:32:33:E9:E9,2020-06-26 23:14:33.005532,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
17,DC:A6:32:33:E9:E9,2020-06-26 23:14:34.065663,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
18,DC:A6:32:33:E9:E9,2020-06-26 23:14:35.100552,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
19,DC:A6:32:33:E9:E9,2020-06-26 23:14:36.111772,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
20,DC:A6:32:33:E9:E9,2020-06-26 23:14:37.181837,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
21,DC:A6:32:33:E9:E9,2020-06-26 23:14:38.089908,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
22,DC:A6:32:33:E9:E9,2020-06-26 23:14:39.374472,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
23,DC:A6:32:33:E9:E9,2020-06-26 23:14:40.218288,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
24,DC:A6:32:33:E9:E9,2020-06-26 23:14:41.383199,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
25,DC:A6:32:33:E9:E9,2020-06-26 23:14:42.471965,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
26,DC:A6:32:33:E9:E9,2020-06-26 23:14:43.242007,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
27,DC:A6:32:33:E9:E9,2020-06-26 23:14:44.095614,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
28,DC:A6:32:33:E9:E9,2020-06-26 23:14:45.199451,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
