SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-27 07:07:05.510548,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
1,DC:A6:32:33:E9:E9,2020-06-27 07:07:06.547060,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
2,DC:A6:32:33:E9:E9,2020-06-27 07:07:07.164572,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
3,DC:A6:32:33:E9:E9,2020-06-27 07:07:09.169528,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
4,DC:A6:32:33:E9:E9,2020-06-27 07:07:10.158629,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
5,DC:A6:32:33:E9:E9,2020-06-27 07:07:11.255159,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
6,DC:A6:32:33:E9:E9,2020-06-27 07:07:12.799631,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
7,DC:A6:32:33:E9:E9,2020-06-27 07:07:13.074451,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
8,DC:A6:32:33:E9:E9,2020-06-27 07:07:14.149509,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
9,DC:A6:32:33:E9:E9,2020-06-27 07:07:15.389162,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
10,DC:A6:32:33:E9:E9,2020-06-27 07:07:16.930897,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
11,DC:A6:32:33:E9:E9,2020-06-27 07:07:17.016317,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
12,DC:A6:32:33:E9:E9,2020-06-27 07:07:18.019539,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
13,DC:A6:32:33:E9:E9,2020-06-27 07:07:19.195105,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.97155
14,DC:A6:32:33:E9:E9,2020-06-27 07:07:20.088294,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
15,DC:A6:32:33:E9:E9,2020-06-27 07:07:21.194667,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
16,DC:A6:32:33:E9:E9,2020-06-27 07:07:23.128534,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
17,DC:A6:32:33:E9:E9,2020-06-27 07:07:24.758342,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
18,DC:A6:32:33:E9:E9,2020-06-27 07:07:25.025735,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
19,DC:A6:32:33:E9:E9,2020-06-27 07:07:26.130768,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
