SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-27 06:26:58.836970,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
1,DC:A6:32:33:E9:E9,2020-06-27 06:26:59.048979,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
2,DC:A6:32:33:E9:E9,2020-06-27 06:27:01.053546,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
3,DC:A6:32:33:E9:E9,2020-06-27 06:27:02.412169,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
4,DC:A6:32:33:E9:E9,2020-06-27 06:27:03.236301,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
5,DC:A6:32:33:E9:E9,2020-06-27 06:27:04.060267,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
6,DC:A6:32:33:E9:E9,2020-06-27 06:27:06.064794,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
7,DC:A6:32:33:E9:E9,2020-06-27 06:27:07.273435,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.97155
8,DC:A6:32:33:E9:E9,2020-06-27 06:27:08.468423,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
9,DC:A6:32:33:E9:E9,2020-06-27 06:27:09.376097,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
10,DC:A6:32:33:E9:E9,2020-06-27 06:27:10.117202,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
11,DC:A6:32:33:E9:E9,2020-06-27 06:27:11.934816,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
12,DC:A6:32:33:E9:E9,2020-06-27 06:27:12.105298,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
13,DC:A6:32:33:E9:E9,2020-06-27 06:27:13.015988,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
14,DC:A6:32:33:E9:E9,2020-06-27 06:27:14.119397,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
15,DC:A6:32:33:E9:E9,2020-06-27 06:27:15.424970,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
16,DC:A6:32:33:E9:E9,2020-06-27 06:27:16.242285,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
17,DC:A6:32:33:E9:E9,2020-06-27 06:27:17.873554,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
18,DC:A6:32:33:E9:E9,2020-06-27 06:27:18.064780,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
19,DC:A6:32:33:E9:E9,2020-06-27 06:27:19.155988,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
20,DC:A6:32:33:E9:E9,2020-06-27 06:27:20.523657,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
21,DC:A6:32:33:E9:E9,2020-06-27 06:27:21.072429,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
22,DC:A6:32:33:E9:E9,2020-06-27 06:27:22.797463,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
23,DC:A6:32:33:E9:E9,2020-06-27 06:27:23.029830,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
24,DC:A6:32:33:E9:E9,2020-06-27 06:27:24.335792,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
25,DC:A6:32:33:E9:E9,2020-06-27 06:27:26.341297,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
26,DC:A6:32:33:E9:E9,2020-06-27 06:27:27.201169,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
27,DC:A6:32:33:E9:E9,2020-06-27 06:27:29.206370,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
28,DC:A6:32:33:E9:E9,2020-06-27 06:27:30.589484,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
29,DC:A6:32:33:E9:E9,2020-06-27 06:27:31.132460,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
30,DC:A6:32:33:E9:E9,2020-06-27 06:27:33.062590,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
31,DC:A6:32:33:E9:E9,2020-06-27 06:27:34.423892,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
32,DC:A6:32:33:E9:E9,2020-06-27 06:27:35.202523,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
33,DC:A6:32:33:E9:E9,2020-06-27 06:27:36.147752,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
34,DC:A6:32:33:E9:E9,2020-06-27 06:27:38.025123,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
35,DC:A6:32:33:E9:E9,2020-06-27 06:27:39.386456,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
36,DC:A6:32:33:E9:E9,2020-06-27 06:27:40.481357,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
37,DC:A6:32:33:E9:E9,2020-06-27 06:27:41.455256,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-61,0.97155
38,DC:A6:32:33:E9:E9,2020-06-27 06:27:42.076499,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
39,DC:A6:32:33:E9:E9,2020-06-27 06:27:43.476490,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
40,DC:A6:32:33:E9:E9,2020-06-27 06:27:44.013942,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
41,DC:A6:32:33:E9:E9,2020-06-27 06:27:45.104674,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
42,DC:A6:32:33:E9:E9,2020-06-27 06:27:46.464953,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
43,DC:A6:32:33:E9:E9,2020-06-27 06:27:47.011541,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
44,DC:A6:32:33:E9:E9,2020-06-27 06:27:49.016568,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.97155
45,DC:A6:32:33:E9:E9,2020-06-27 06:27:51.003932,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
46,DC:A6:32:33:E9:E9,2020-06-27 06:27:52.724114,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
47,DC:A6:32:33:E9:E9,2020-06-27 06:27:53.090839,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-51,0.97155
48,DC:A6:32:33:E9:E9,2020-06-27 06:27:54.212904,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
49,DC:A6:32:33:E9:E9,2020-06-27 06:27:55.031561,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
50,DC:A6:32:33:E9:E9,2020-06-27 06:27:56.124080,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
51,DC:A6:32:33:E9:E9,2020-06-27 06:27:57.064179,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
52,DC:A6:32:33:E9:E9,2020-06-27 06:27:58.157289,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
53,DC:A6:32:33:E9:E9,2020-06-27 06:27:59.252983,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
54,DC:A6:32:33:E9:E9,2020-06-27 06:28:00.886686,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
55,DC:A6:32:33:E9:E9,2020-06-27 06:28:01.033016,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
56,DC:A6:32:33:E9:E9,2020-06-27 06:28:02.245439,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
57,DC:A6:32:33:E9:E9,2020-06-27 06:28:03.606324,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.97155
58,DC:A6:32:33:E9:E9,2020-06-27 06:28:04.118028,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
59,DC:A6:32:33:E9:E9,2020-06-27 06:28:05.218669,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
60,DC:A6:32:33:E9:E9,2020-06-27 06:28:06.041668,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
61,DC:A6:32:33:E9:E9,2020-06-27 06:28:07.418087,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
62,DC:A6:32:33:E9:E9,2020-06-27 06:28:08.665182,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
63,DC:A6:32:33:E9:E9,2020-06-27 06:28:09.033695,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
64,DC:A6:32:33:E9:E9,2020-06-27 06:28:11.039388,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
65,DC:A6:32:33:E9:E9,2020-06-27 06:28:12.385536,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
66,DC:A6:32:33:E9:E9,2020-06-27 06:28:13.024230,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
67,DC:A6:32:33:E9:E9,2020-06-27 06:28:14.115280,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
68,DC:A6:32:33:E9:E9,2020-06-27 06:28:15.145678,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
69,DC:A6:32:33:E9:E9,2020-06-27 06:28:16.243684,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.97155
70,DC:A6:32:33:E9:E9,2020-06-27 06:28:17.184331,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
71,DC:A6:32:33:E9:E9,2020-06-27 06:28:19.192802,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
72,DC:A6:32:33:E9:E9,2020-06-27 06:28:20.043152,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
73,DC:A6:32:33:E9:E9,2020-06-27 06:28:21.675717,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
