SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-27 01:24:39.324240,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
1,DC:A6:32:33:E9:E9,2020-06-27 01:24:40.451482,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
2,DC:A6:32:33:E9:E9,2020-06-27 01:24:41.382656,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-51,0.7493
3,DC:A6:32:33:E9:E9,2020-06-27 01:24:42.010097,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
4,DC:A6:32:33:E9:E9,2020-06-27 01:24:43.011936,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
5,DC:A6:32:33:E9:E9,2020-06-27 01:24:44.116438,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
6,DC:A6:32:33:E9:E9,2020-06-27 01:24:45.811491,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
7,DC:A6:32:33:E9:E9,2020-06-27 01:24:46.027589,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
8,DC:A6:32:33:E9:E9,2020-06-27 01:24:47.085220,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
9,DC:A6:32:33:E9:E9,2020-06-27 01:24:48.157693,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
10,DC:A6:32:33:E9:E9,2020-06-27 01:24:50.162774,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
11,DC:A6:32:33:E9:E9,2020-06-27 01:24:52.016518,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
12,DC:A6:32:33:E9:E9,2020-06-27 01:24:53.376636,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
13,DC:A6:32:33:E9:E9,2020-06-27 01:24:54.769068,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
14,DC:A6:32:33:E9:E9,2020-06-27 01:24:55.284533,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
15,DC:A6:32:33:E9:E9,2020-06-27 01:24:56.196476,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
16,DC:A6:32:33:E9:E9,2020-06-27 01:24:57.406512,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
17,DC:A6:32:33:E9:E9,2020-06-27 01:24:58.316450,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
18,DC:A6:32:33:E9:E9,2020-06-27 01:24:59.170864,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
19,DC:A6:32:33:E9:E9,2020-06-27 01:25:00.119116,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
20,DC:A6:32:33:E9:E9,2020-06-27 01:25:01.475406,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
21,DC:A6:32:33:E9:E9,2020-06-27 01:25:02.386538,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
22,DC:A6:32:33:E9:E9,2020-06-27 01:25:03.016494,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
23,DC:A6:32:33:E9:E9,2020-06-27 01:25:04.021612,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
24,DC:A6:32:33:E9:E9,2020-06-27 01:25:05.337936,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
25,DC:A6:32:33:E9:E9,2020-06-27 01:25:06.425351,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
26,DC:A6:32:33:E9:E9,2020-06-27 01:25:07.974680,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
27,DC:A6:32:33:E9:E9,2020-06-27 01:25:08.057739,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
28,DC:A6:32:33:E9:E9,2020-06-27 01:25:09.626692,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
29,DC:A6:32:33:E9:E9,2020-06-27 01:25:10.176624,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
30,DC:A6:32:33:E9:E9,2020-06-27 01:25:11.209148,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
31,DC:A6:32:33:E9:E9,2020-06-27 01:25:12.066690,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
32,DC:A6:32:33:E9:E9,2020-06-27 01:25:13.696070,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
33,DC:A6:32:33:E9:E9,2020-06-27 01:25:14.035338,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-51,0.7493
34,DC:A6:32:33:E9:E9,2020-06-27 01:25:15.138053,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
35,DC:A6:32:33:E9:E9,2020-06-27 01:25:16.294223,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
36,DC:A6:32:33:E9:E9,2020-06-27 01:25:17.108012,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
37,DC:A6:32:33:E9:E9,2020-06-27 01:25:18.246054,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
38,DC:A6:32:33:E9:E9,2020-06-27 01:25:19.251618,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
39,DC:A6:32:33:E9:E9,2020-06-27 01:25:21.256804,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
40,DC:A6:32:33:E9:E9,2020-06-27 01:25:23.261756,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
41,DC:A6:32:33:E9:E9,2020-06-27 01:25:24.172290,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
42,DC:A6:32:33:E9:E9,2020-06-27 01:25:25.539326,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
43,DC:A6:32:33:E9:E9,2020-06-27 01:25:26.543656,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
44,DC:A6:32:33:E9:E9,2020-06-27 01:25:27.669233,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
45,DC:A6:32:33:E9:E9,2020-06-27 01:25:28.022936,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
46,DC:A6:32:33:E9:E9,2020-06-27 01:25:30.000002,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
47,DC:A6:32:33:E9:E9,2020-06-27 01:25:32.004310,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
48,DC:A6:32:33:E9:E9,2020-06-27 01:25:34.002990,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
49,DC:A6:32:33:E9:E9,2020-06-27 01:25:35.248425,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
50,DC:A6:32:33:E9:E9,2020-06-27 01:25:36.366845,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
51,DC:A6:32:33:E9:E9,2020-06-27 01:25:37.212507,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
52,DC:A6:32:33:E9:E9,2020-06-27 01:25:38.028173,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
