SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-27 00:54:33.118470,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
1,DC:A6:32:33:E9:E9,2020-06-27 00:54:34.076929,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
2,DC:A6:32:33:E9:E9,2020-06-27 00:54:36.082454,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
3,DC:A6:32:33:E9:E9,2020-06-27 00:54:37.341840,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
4,DC:A6:32:33:E9:E9,2020-06-27 00:54:38.027539,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
5,DC:A6:32:33:E9:E9,2020-06-27 00:54:39.391625,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
6,DC:A6:32:33:E9:E9,2020-06-27 00:54:40.003767,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
7,DC:A6:32:33:E9:E9,2020-06-27 00:54:41.602562,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
8,DC:A6:32:33:E9:E9,2020-06-27 00:54:42.377470,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
9,DC:A6:32:33:E9:E9,2020-06-27 00:54:43.845772,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
10,DC:A6:32:33:E9:E9,2020-06-27 00:54:44.316876,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
11,DC:A6:32:33:E9:E9,2020-06-27 00:54:45.130072,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
12,DC:A6:32:33:E9:E9,2020-06-27 00:54:47.135187,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
13,DC:A6:32:33:E9:E9,2020-06-27 00:54:48.198952,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
14,DC:A6:32:33:E9:E9,2020-06-27 00:54:49.161345,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
15,DC:A6:32:33:E9:E9,2020-06-27 00:54:50.307222,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
16,DC:A6:32:33:E9:E9,2020-06-27 00:54:51.730184,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
17,DC:A6:32:33:E9:E9,2020-06-27 00:54:52.295170,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
18,DC:A6:32:33:E9:E9,2020-06-27 00:54:53.031564,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
19,DC:A6:32:33:E9:E9,2020-06-27 00:54:54.181489,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
20,DC:A6:32:33:E9:E9,2020-06-27 00:54:55.150193,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
21,DC:A6:32:33:E9:E9,2020-06-27 00:54:56.024724,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
22,DC:A6:32:33:E9:E9,2020-06-27 00:54:57.435207,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
23,DC:A6:32:33:E9:E9,2020-06-27 00:54:58.181537,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
24,DC:A6:32:33:E9:E9,2020-06-27 00:54:59.603966,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
25,DC:A6:32:33:E9:E9,2020-06-27 00:55:00.092635,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
