SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-27 03:46:31.066230,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
1,DC:A6:32:33:E9:E9,2020-06-27 03:46:33.076140,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
2,DC:A6:32:33:E9:E9,2020-06-27 03:46:34.412758,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
3,DC:A6:32:33:E9:E9,2020-06-27 03:46:36.283407,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
4,DC:A6:32:33:E9:E9,2020-06-27 03:46:37.102144,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
5,DC:A6:32:33:E9:E9,2020-06-27 03:46:38.222703,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
6,DC:A6:32:33:E9:E9,2020-06-27 03:46:39.307134,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
7,DC:A6:32:33:E9:E9,2020-06-27 03:46:40.403992,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
8,DC:A6:32:33:E9:E9,2020-06-27 03:46:41.553328,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
9,DC:A6:32:33:E9:E9,2020-06-27 03:46:42.027147,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
10,DC:A6:32:33:E9:E9,2020-06-27 03:46:43.090909,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
11,DC:A6:32:33:E9:E9,2020-06-27 03:46:45.095377,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
12,DC:A6:32:33:E9:E9,2020-06-27 03:46:46.514069,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
13,DC:A6:32:33:E9:E9,2020-06-27 03:46:47.065342,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
14,DC:A6:32:33:E9:E9,2020-06-27 03:46:49.070400,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
15,DC:A6:32:33:E9:E9,2020-06-27 03:46:51.075294,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
16,DC:A6:32:33:E9:E9,2020-06-27 03:46:52.014169,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
17,DC:A6:32:33:E9:E9,2020-06-27 03:46:53.224076,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
18,DC:A6:32:33:E9:E9,2020-06-27 03:46:55.125311,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
19,DC:A6:32:33:E9:E9,2020-06-27 03:46:57.033630,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
20,DC:A6:32:33:E9:E9,2020-06-27 03:46:58.935502,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
21,DC:A6:32:33:E9:E9,2020-06-27 03:46:59.012819,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
22,DC:A6:32:33:E9:E9,2020-06-27 03:47:01.018177,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
23,DC:A6:32:33:E9:E9,2020-06-27 03:47:02.050687,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
24,DC:A6:32:33:E9:E9,2020-06-27 03:47:03.026734,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-34,0.97155
25,DC:A6:32:33:E9:E9,2020-06-27 03:47:04.002893,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
26,DC:A6:32:33:E9:E9,2020-06-27 03:47:05.694148,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
27,DC:A6:32:33:E9:E9,2020-06-27 03:47:06.284158,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
28,DC:A6:32:33:E9:E9,2020-06-27 03:47:07.438483,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
29,DC:A6:32:33:E9:E9,2020-06-27 03:47:08.081698,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
30,DC:A6:32:33:E9:E9,2020-06-27 03:47:09.171757,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
31,DC:A6:32:33:E9:E9,2020-06-27 03:47:10.261700,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
32,DC:A6:32:33:E9:E9,2020-06-27 03:47:11.686702,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
33,DC:A6:32:33:E9:E9,2020-06-27 03:47:12.215593,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
34,DC:A6:32:33:E9:E9,2020-06-27 03:47:13.301784,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
35,DC:A6:32:33:E9:E9,2020-06-27 03:47:15.306769,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
36,DC:A6:32:33:E9:E9,2020-06-27 03:47:16.012995,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
37,DC:A6:32:33:E9:E9,2020-06-27 03:47:17.913167,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
38,DC:A6:32:33:E9:E9,2020-06-27 03:47:18.006752,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
39,DC:A6:32:33:E9:E9,2020-06-27 03:47:20.011883,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.97155
40,DC:A6:32:33:E9:E9,2020-06-27 03:47:21.225566,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
41,DC:A6:32:33:E9:E9,2020-06-27 03:47:22.314425,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
42,DC:A6:32:33:E9:E9,2020-06-27 03:47:23.671913,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
43,DC:A6:32:33:E9:E9,2020-06-27 03:47:24.496844,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
44,DC:A6:32:33:E9:E9,2020-06-27 03:47:25.205579,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
45,DC:A6:32:33:E9:E9,2020-06-27 03:47:26.114414,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
46,DC:A6:32:33:E9:E9,2020-06-27 03:47:27.743201,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
47,DC:A6:32:33:E9:E9,2020-06-27 03:47:28.354963,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
48,DC:A6:32:33:E9:E9,2020-06-27 03:47:30.358789,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
49,DC:A6:32:33:E9:E9,2020-06-27 03:47:31.553938,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
50,DC:A6:32:33:E9:E9,2020-06-27 03:47:32.048273,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
51,DC:A6:32:33:E9:E9,2020-06-27 03:47:33.445700,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
52,DC:A6:32:33:E9:E9,2020-06-27 03:47:34.804401,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
53,DC:A6:32:33:E9:E9,2020-06-27 03:47:35.036860,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
54,DC:A6:32:33:E9:E9,2020-06-27 03:47:36.618323,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
55,DC:A6:32:33:E9:E9,2020-06-27 03:47:37.718392,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
56,DC:A6:32:33:E9:E9,2020-06-27 03:47:38.440695,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
57,DC:A6:32:33:E9:E9,2020-06-27 03:47:39.215723,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
58,DC:A6:32:33:E9:E9,2020-06-27 03:47:40.514467,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
59,DC:A6:32:33:E9:E9,2020-06-27 03:47:41.005701,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
60,DC:A6:32:33:E9:E9,2020-06-27 03:47:42.038420,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
61,DC:A6:32:33:E9:E9,2020-06-27 03:47:44.043342,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
62,DC:A6:32:33:E9:E9,2020-06-27 03:47:45.403302,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
63,DC:A6:32:33:E9:E9,2020-06-27 03:47:47.408480,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
64,DC:A6:32:33:E9:E9,2020-06-27 03:47:48.082014,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
65,DC:A6:32:33:E9:E9,2020-06-27 03:47:49.470186,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
66,DC:A6:32:33:E9:E9,2020-06-27 03:47:50.134565,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
67,DC:A6:32:33:E9:E9,2020-06-27 03:47:51.102013,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
68,DC:A6:32:33:E9:E9,2020-06-27 03:47:52.162177,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
69,DC:A6:32:33:E9:E9,2020-06-27 03:47:53.252122,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
70,DC:A6:32:33:E9:E9,2020-06-27 03:47:54.343334,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
71,DC:A6:32:33:E9:E9,2020-06-27 03:47:55.199581,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
72,DC:A6:32:33:E9:E9,2020-06-27 03:47:56.440342,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
73,DC:A6:32:33:E9:E9,2020-06-27 03:47:57.356014,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
74,DC:A6:32:33:E9:E9,2020-06-27 03:47:59.011610,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
75,DC:A6:32:33:E9:E9,2020-06-27 03:48:00.642157,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
76,DC:A6:32:33:E9:E9,2020-06-27 03:48:01.013962,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
77,DC:A6:32:33:E9:E9,2020-06-27 03:48:02.822347,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
78,DC:A6:32:33:E9:E9,2020-06-27 03:48:03.046467,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.97155
79,DC:A6:32:33:E9:E9,2020-06-27 03:48:04.672881,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
80,DC:A6:32:33:E9:E9,2020-06-27 03:48:05.212147,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
81,DC:A6:32:33:E9:E9,2020-06-27 03:48:06.242774,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
82,DC:A6:32:33:E9:E9,2020-06-27 03:48:07.604205,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
83,DC:A6:32:33:E9:E9,2020-06-27 03:48:08.133488,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
84,DC:A6:32:33:E9:E9,2020-06-27 03:48:09.086639,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
85,DC:A6:32:33:E9:E9,2020-06-27 03:48:11.091101,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
86,DC:A6:32:33:E9:E9,2020-06-27 03:48:12.037356,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
87,DC:A6:32:33:E9:E9,2020-06-27 03:48:13.933521,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
88,DC:A6:32:33:E9:E9,2020-06-27 03:48:14.032180,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
89,DC:A6:32:33:E9:E9,2020-06-27 03:48:15.694873,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
