SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-27 04:16:35.282969,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
1,DC:A6:32:33:E9:E9,2020-06-27 04:16:36.850864,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
2,DC:A6:32:33:E9:E9,2020-06-27 04:16:37.124519,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
3,DC:A6:32:33:E9:E9,2020-06-27 04:16:38.142116,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
4,DC:A6:32:33:E9:E9,2020-06-27 04:16:39.106354,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
5,DC:A6:32:33:E9:E9,2020-06-27 04:16:40.799577,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
6,DC:A6:32:33:E9:E9,2020-06-27 04:16:41.299566,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.97155
7,DC:A6:32:33:E9:E9,2020-06-27 04:16:42.103306,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
8,DC:A6:32:33:E9:E9,2020-06-27 04:16:43.099033,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
9,DC:A6:32:33:E9:E9,2020-06-27 04:16:45.092082,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
10,DC:A6:32:33:E9:E9,2020-06-27 04:16:46.093309,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
11,DC:A6:32:33:E9:E9,2020-06-27 04:16:48.098556,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
12,DC:A6:32:33:E9:E9,2020-06-27 04:16:50.103408,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
13,DC:A6:32:33:E9:E9,2020-06-27 04:16:52.108472,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
14,DC:A6:32:33:E9:E9,2020-06-27 04:16:53.031013,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
15,DC:A6:32:33:E9:E9,2020-06-27 04:16:55.035992,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
16,DC:A6:32:33:E9:E9,2020-06-27 04:16:56.326035,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
17,DC:A6:32:33:E9:E9,2020-06-27 04:16:57.065927,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
18,DC:A6:32:33:E9:E9,2020-06-27 04:16:59.071091,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
19,DC:A6:32:33:E9:E9,2020-06-27 04:17:00.662329,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.97155
20,DC:A6:32:33:E9:E9,2020-06-27 04:17:01.286262,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
