SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-26 22:14:56.792078,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-20,0.123825
1,DC:A6:32:33:E9:E9,2020-06-26 22:14:57.050855,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
2,DC:A6:32:33:E9:E9,2020-06-26 22:14:58.172075,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
3,DC:A6:32:33:E9:E9,2020-06-26 22:14:59.008363,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-34,0.123825
4,DC:A6:32:33:E9:E9,2020-06-26 22:15:00.465996,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
5,DC:A6:32:33:E9:E9,2020-06-26 22:15:01.042353,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-20,0.123825
6,DC:A6:32:33:E9:E9,2020-06-26 22:15:02.011018,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
7,DC:A6:32:33:E9:E9,2020-06-26 22:15:03.029680,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
8,DC:A6:32:33:E9:E9,2020-06-26 22:15:04.192220,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
9,DC:A6:32:33:E9:E9,2020-06-26 22:15:05.059714,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
10,DC:A6:32:33:E9:E9,2020-06-26 22:15:06.014895,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
11,DC:A6:32:33:E9:E9,2020-06-26 22:15:07.385358,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
12,DC:A6:32:33:E9:E9,2020-06-26 22:15:08.516141,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-20,0.123825
13,DC:A6:32:33:E9:E9,2020-06-26 22:15:09.458631,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
14,DC:A6:32:33:E9:E9,2020-06-26 22:15:10.347369,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
15,DC:A6:32:33:E9:E9,2020-06-26 22:15:11.074372,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
16,DC:A6:32:33:E9:E9,2020-06-26 22:15:12.362473,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
17,DC:A6:32:33:E9:E9,2020-06-26 22:15:13.012130,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-20,0.123825
18,DC:A6:32:33:E9:E9,2020-06-26 22:15:15.017669,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
19,DC:A6:32:33:E9:E9,2020-06-26 22:15:16.331477,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
20,DC:A6:32:33:E9:E9,2020-06-26 22:15:17.032601,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
21,DC:A6:32:33:E9:E9,2020-06-26 22:15:19.041747,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-20,0.123825
22,DC:A6:32:33:E9:E9,2020-06-26 22:15:20.105234,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
23,DC:A6:32:33:E9:E9,2020-06-26 22:15:21.029085,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
24,DC:A6:32:33:E9:E9,2020-06-26 22:15:22.125870,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
25,DC:A6:32:33:E9:E9,2020-06-26 22:15:24.027725,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-34,0.123825
26,DC:A6:32:33:E9:E9,2020-06-26 22:15:25.158653,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-23,0.123825
27,DC:A6:32:33:E9:E9,2020-06-26 22:15:26.066742,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
28,DC:A6:32:33:E9:E9,2020-06-26 22:15:27.348059,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-21,0.123825
29,DC:A6:32:33:E9:E9,2020-06-26 22:15:28.110388,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
30,DC:A6:32:33:E9:E9,2020-06-26 22:15:29.133561,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-23,0.123825
31,DC:A6:32:33:E9:E9,2020-06-26 22:15:30.429954,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-34,0.123825
32,DC:A6:32:33:E9:E9,2020-06-26 22:15:31.013030,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
33,DC:A6:32:33:E9:E9,2020-06-26 22:15:32.049271,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-34,0.123825
34,DC:A6:32:33:E9:E9,2020-06-26 22:15:33.778128,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
35,DC:A6:32:33:E9:E9,2020-06-26 22:15:34.250543,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-20,0.123825
36,DC:A6:32:33:E9:E9,2020-06-26 22:15:35.319388,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
37,DC:A6:32:33:E9:E9,2020-06-26 22:15:36.238335,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
38,DC:A6:32:33:E9:E9,2020-06-26 22:15:37.009505,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
39,DC:A6:32:33:E9:E9,2020-06-26 22:15:38.165106,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
40,DC:A6:32:33:E9:E9,2020-06-26 22:15:39.453245,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
41,DC:A6:32:33:E9:E9,2020-06-26 22:15:40.260760,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
42,DC:A6:32:33:E9:E9,2020-06-26 22:15:41.045888,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-23,0.123825
43,DC:A6:32:33:E9:E9,2020-06-26 22:15:42.035391,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
44,DC:A6:32:33:E9:E9,2020-06-26 22:15:43.323375,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
45,DC:A6:32:33:E9:E9,2020-06-26 22:15:44.028367,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
46,DC:A6:32:33:E9:E9,2020-06-26 22:15:45.118521,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
47,DC:A6:32:33:E9:E9,2020-06-26 22:15:46.069784,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-19,0.123825
48,DC:A6:32:33:E9:E9,2020-06-26 22:15:47.198213,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
49,DC:A6:32:33:E9:E9,2020-06-26 22:15:48.013487,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
50,DC:A6:32:33:E9:E9,2020-06-26 22:15:50.018615,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
51,DC:A6:32:33:E9:E9,2020-06-26 22:15:51.063673,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-20,0.123825
52,DC:A6:32:33:E9:E9,2020-06-26 22:15:52.293314,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
53,DC:A6:32:33:E9:E9,2020-06-26 22:15:53.015575,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
54,DC:A6:32:33:E9:E9,2020-06-26 22:15:54.083630,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-20,0.123825
55,DC:A6:32:33:E9:E9,2020-06-26 22:15:55.045599,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
56,DC:A6:32:33:E9:E9,2020-06-26 22:15:56.012559,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
57,DC:A6:32:33:E9:E9,2020-06-26 22:15:57.393588,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
58,DC:A6:32:33:E9:E9,2020-06-26 22:15:59.041334,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
59,DC:A6:32:33:E9:E9,2020-06-26 22:16:00.096324,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
60,DC:A6:32:33:E9:E9,2020-06-26 22:16:01.234615,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
61,DC:A6:32:33:E9:E9,2020-06-26 22:16:02.334500,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
62,DC:A6:32:33:E9:E9,2020-06-26 22:16:03.435798,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-26,0.123825
63,DC:A6:32:33:E9:E9,2020-06-26 22:16:04.003893,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-34,0.123825
64,DC:A6:32:33:E9:E9,2020-06-26 22:16:05.255181,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
65,DC:A6:32:33:E9:E9,2020-06-26 22:16:06.191600,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
66,DC:A6:32:33:E9:E9,2020-06-26 22:16:07.500241,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-20,0.123825
67,DC:A6:32:33:E9:E9,2020-06-26 22:16:08.419033,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
68,DC:A6:32:33:E9:E9,2020-06-26 22:16:09.126174,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
69,DC:A6:32:33:E9:E9,2020-06-26 22:16:10.412871,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-34,0.123825
70,DC:A6:32:33:E9:E9,2020-06-26 22:16:11.164207,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
71,DC:A6:32:33:E9:E9,2020-06-26 22:16:12.813005,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
72,DC:A6:32:33:E9:E9,2020-06-26 22:16:13.146626,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-23,0.123825
73,DC:A6:32:33:E9:E9,2020-06-26 22:16:14.126291,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
74,DC:A6:32:33:E9:E9,2020-06-26 22:16:15.559379,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-21,0.123825
75,DC:A6:32:33:E9:E9,2020-06-26 22:16:16.244256,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
76,DC:A6:32:33:E9:E9,2020-06-26 22:16:17.019254,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
77,DC:A6:32:33:E9:E9,2020-06-26 22:16:18.150512,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
78,DC:A6:32:33:E9:E9,2020-06-26 22:16:19.447986,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
79,DC:A6:32:33:E9:E9,2020-06-26 22:16:20.129371,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
80,DC:A6:32:33:E9:E9,2020-06-26 22:16:21.160844,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
81,DC:A6:32:33:E9:E9,2020-06-26 22:16:22.023241,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
82,DC:A6:32:33:E9:E9,2020-06-26 22:16:23.278305,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
83,DC:A6:32:33:E9:E9,2020-06-26 22:16:24.010052,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-20,0.123825
84,DC:A6:32:33:E9:E9,2020-06-26 22:16:25.444651,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
85,DC:A6:32:33:E9:E9,2020-06-26 22:16:26.420894,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
86,DC:A6:32:33:E9:E9,2020-06-26 22:16:27.119520,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
87,DC:A6:32:33:E9:E9,2020-06-26 22:16:28.050172,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-34,0.123825
88,DC:A6:32:33:E9:E9,2020-06-26 22:16:29.277120,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
89,DC:A6:32:33:E9:E9,2020-06-26 22:16:30.493073,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
90,DC:A6:32:33:E9:E9,2020-06-26 22:16:31.035293,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
91,DC:A6:32:33:E9:E9,2020-06-26 22:16:32.562237,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
92,DC:A6:32:33:E9:E9,2020-06-26 22:16:33.256548,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
93,DC:A6:32:33:E9:E9,2020-06-26 22:16:34.190975,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
94,DC:A6:32:33:E9:E9,2020-06-26 22:16:35.804563,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
95,DC:A6:32:33:E9:E9,2020-06-26 22:16:36.069872,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
96,DC:A6:32:33:E9:E9,2020-06-26 22:16:37.019907,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
97,DC:A6:32:33:E9:E9,2020-06-26 22:16:38.061077,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
98,DC:A6:32:33:E9:E9,2020-06-26 22:16:39.339896,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
99,DC:A6:32:33:E9:E9,2020-06-26 22:16:40.083679,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
100,DC:A6:32:33:E9:E9,2020-06-26 22:16:41.168291,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
101,DC:A6:32:33:E9:E9,2020-06-26 22:16:42.443795,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
102,DC:A6:32:33:E9:E9,2020-06-26 22:16:43.148812,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
