SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-27 05:26:47.099601,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
1,DC:A6:32:33:E9:E9,2020-06-27 05:26:48.084672,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
2,DC:A6:32:33:E9:E9,2020-06-27 05:26:49.386470,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
3,DC:A6:32:33:E9:E9,2020-06-27 05:26:50.633340,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
4,DC:A6:32:33:E9:E9,2020-06-27 05:26:51.488437,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
5,DC:A6:32:33:E9:E9,2020-06-27 05:26:52.038531,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
6,DC:A6:32:33:E9:E9,2020-06-27 05:26:54.043481,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
7,DC:A6:32:33:E9:E9,2020-06-27 05:26:55.150907,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-39,0.97155
8,DC:A6:32:33:E9:E9,2020-06-27 05:26:57.156070,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
9,DC:A6:32:33:E9:E9,2020-06-27 05:26:58.278461,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.97155
10,DC:A6:32:33:E9:E9,2020-06-27 05:27:00.286971,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
11,DC:A6:32:33:E9:E9,2020-06-27 05:27:01.143478,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
12,DC:A6:32:33:E9:E9,2020-06-27 05:27:03.148618,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
13,DC:A6:32:33:E9:E9,2020-06-27 05:27:05.153566,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.97155
14,DC:A6:32:33:E9:E9,2020-06-27 05:27:06.699805,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
15,DC:A6:32:33:E9:E9,2020-06-27 05:27:07.734894,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
