SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-27 00:44:31.909565,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-51,0.7493
1,DC:A6:32:33:E9:E9,2020-06-27 00:44:32.131905,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
2,DC:A6:32:33:E9:E9,2020-06-27 00:44:33.297623,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-51,0.7493
3,DC:A6:32:33:E9:E9,2020-06-27 00:44:34.400101,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
4,DC:A6:32:33:E9:E9,2020-06-27 00:44:35.150705,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
5,DC:A6:32:33:E9:E9,2020-06-27 00:44:36.474537,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
6,DC:A6:32:33:E9:E9,2020-06-27 00:44:37.004433,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-53,0.7493
7,DC:A6:32:33:E9:E9,2020-06-27 00:44:39.009630,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
8,DC:A6:32:33:E9:E9,2020-06-27 00:44:40.283269,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
9,DC:A6:32:33:E9:E9,2020-06-27 00:44:41.108942,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
10,DC:A6:32:33:E9:E9,2020-06-27 00:44:42.194570,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
11,DC:A6:32:33:E9:E9,2020-06-27 00:44:43.309666,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
12,DC:A6:32:33:E9:E9,2020-06-27 00:44:44.365782,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
13,DC:A6:32:33:E9:E9,2020-06-27 00:44:46.370835,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
14,DC:A6:32:33:E9:E9,2020-06-27 00:44:47.109634,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
15,DC:A6:32:33:E9:E9,2020-06-27 00:44:48.185969,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
16,DC:A6:32:33:E9:E9,2020-06-27 00:44:49.555873,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
17,DC:A6:32:33:E9:E9,2020-06-27 00:44:50.005202,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
18,DC:A6:32:33:E9:E9,2020-06-27 00:44:52.009737,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-52,0.7493
19,DC:A6:32:33:E9:E9,2020-06-27 00:44:53.684845,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
20,DC:A6:32:33:E9:E9,2020-06-27 00:44:54.207174,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
21,DC:A6:32:33:E9:E9,2020-06-27 00:44:56.212220,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-52,0.7493
22,DC:A6:32:33:E9:E9,2020-06-27 00:44:58.217391,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
23,DC:A6:32:33:E9:E9,2020-06-27 00:44:59.344343,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
24,DC:A6:32:33:E9:E9,2020-06-27 00:45:00.062296,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
25,DC:A6:32:33:E9:E9,2020-06-27 00:45:01.274990,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
26,DC:A6:32:33:E9:E9,2020-06-27 00:45:02.057437,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
27,DC:A6:32:33:E9:E9,2020-06-27 00:45:03.726218,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
28,DC:A6:32:33:E9:E9,2020-06-27 00:45:04.022298,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
29,DC:A6:32:33:E9:E9,2020-06-27 00:45:05.031664,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
30,DC:A6:32:33:E9:E9,2020-06-27 00:45:06.692429,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
31,DC:A6:32:33:E9:E9,2020-06-27 00:45:07.134932,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
32,DC:A6:32:33:E9:E9,2020-06-27 00:45:09.140065,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
33,DC:A6:32:33:E9:E9,2020-06-27 00:45:10.753699,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
34,DC:A6:32:33:E9:E9,2020-06-27 00:45:11.014956,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.7493
35,DC:A6:32:33:E9:E9,2020-06-27 00:45:12.537479,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
36,DC:A6:32:33:E9:E9,2020-06-27 00:45:13.497620,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
37,DC:A6:32:33:E9:E9,2020-06-27 00:45:14.594992,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
38,DC:A6:32:33:E9:E9,2020-06-27 00:45:15.007456,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
39,DC:A6:32:33:E9:E9,2020-06-27 00:45:17.015909,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.7493
40,DC:A6:32:33:E9:E9,2020-06-27 00:45:18.680799,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
41,DC:A6:32:33:E9:E9,2020-06-27 00:45:19.003789,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
42,DC:A6:32:33:E9:E9,2020-06-27 00:45:20.256324,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
43,DC:A6:32:33:E9:E9,2020-06-27 00:45:21.353949,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
44,DC:A6:32:33:E9:E9,2020-06-27 00:45:22.160009,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
45,DC:A6:32:33:E9:E9,2020-06-27 00:45:23.854642,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.7493
46,DC:A6:32:33:E9:E9,2020-06-27 00:45:24.025095,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-50,0.7493
47,DC:A6:32:33:E9:E9,2020-06-27 00:45:25.052637,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.7493
48,DC:A6:32:33:E9:E9,2020-06-27 00:45:26.475134,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.7493
49,DC:A6:32:33:E9:E9,2020-06-27 00:45:27.329673,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.7493
50,DC:A6:32:33:E9:E9,2020-06-27 00:45:28.105321,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.7493
