SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-26 20:24:38.124901,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
1,DC:A6:32:33:E9:E9,2020-06-26 20:24:40.129676,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
2,DC:A6:32:33:E9:E9,2020-06-26 20:24:41.258899,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
3,DC:A6:32:33:E9:E9,2020-06-26 20:24:42.049489,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
4,DC:A6:32:33:E9:E9,2020-06-26 20:24:43.445136,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
5,DC:A6:32:33:E9:E9,2020-06-26 20:24:44.184575,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
6,DC:A6:32:33:E9:E9,2020-06-26 20:24:45.711881,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
7,DC:A6:32:33:E9:E9,2020-06-26 20:24:46.200882,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-23,0.123825
8,DC:A6:32:33:E9:E9,2020-06-26 20:24:47.110813,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
9,DC:A6:32:33:E9:E9,2020-06-26 20:24:48.049533,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
10,DC:A6:32:33:E9:E9,2020-06-26 20:24:49.084548,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
11,DC:A6:32:33:E9:E9,2020-06-26 20:24:50.464708,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
12,DC:A6:32:33:E9:E9,2020-06-26 20:24:51.649685,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
13,DC:A6:32:33:E9:E9,2020-06-26 20:24:53.253502,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-21,0.123825
14,DC:A6:32:33:E9:E9,2020-06-26 20:24:54.172160,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-20,0.123825
15,DC:A6:32:33:E9:E9,2020-06-26 20:24:55.033480,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
16,DC:A6:32:33:E9:E9,2020-06-26 20:24:57.038553,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
17,DC:A6:32:33:E9:E9,2020-06-26 20:24:58.500988,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
18,DC:A6:32:33:E9:E9,2020-06-26 20:24:59.544681,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
19,DC:A6:32:33:E9:E9,2020-06-26 20:25:00.216015,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
