SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-27 03:36:29.567752,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
1,DC:A6:32:33:E9:E9,2020-06-27 03:36:30.359514,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
2,DC:A6:32:33:E9:E9,2020-06-27 03:36:32.287067,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
3,DC:A6:32:33:E9:E9,2020-06-27 03:36:33.653274,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
4,DC:A6:32:33:E9:E9,2020-06-27 03:36:34.060106,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
5,DC:A6:32:33:E9:E9,2020-06-27 03:36:35.301995,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
6,DC:A6:32:33:E9:E9,2020-06-27 03:36:36.018229,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
7,DC:A6:32:33:E9:E9,2020-06-27 03:36:37.199576,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
8,DC:A6:32:33:E9:E9,2020-06-27 03:36:38.319506,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
9,DC:A6:32:33:E9:E9,2020-06-27 03:36:39.082002,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
10,DC:A6:32:33:E9:E9,2020-06-27 03:36:40.273979,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
11,DC:A6:32:33:E9:E9,2020-06-27 03:36:41.379693,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
12,DC:A6:32:33:E9:E9,2020-06-27 03:36:42.341471,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
13,DC:A6:32:33:E9:E9,2020-06-27 03:36:43.019497,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
14,DC:A6:32:33:E9:E9,2020-06-27 03:36:45.024548,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
15,DC:A6:32:33:E9:E9,2020-06-27 03:36:46.158386,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
16,DC:A6:32:33:E9:E9,2020-06-27 03:36:48.060948,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
17,DC:A6:32:33:E9:E9,2020-06-27 03:36:49.419594,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.97155
18,DC:A6:32:33:E9:E9,2020-06-27 03:36:50.539549,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
19,DC:A6:32:33:E9:E9,2020-06-27 03:36:51.359560,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
20,DC:A6:32:33:E9:E9,2020-06-27 03:36:52.939730,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
21,DC:A6:32:33:E9:E9,2020-06-27 03:36:53.043285,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
22,DC:A6:32:33:E9:E9,2020-06-27 03:36:55.048401,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
23,DC:A6:32:33:E9:E9,2020-06-27 03:36:56.499782,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
24,DC:A6:32:33:E9:E9,2020-06-27 03:36:57.108485,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
25,DC:A6:32:33:E9:E9,2020-06-27 03:36:58.199698,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
26,DC:A6:32:33:E9:E9,2020-06-27 03:36:59.127189,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
27,DC:A6:32:33:E9:E9,2020-06-27 03:37:00.310970,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
28,DC:A6:32:33:E9:E9,2020-06-27 03:37:01.221073,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
29,DC:A6:32:33:E9:E9,2020-06-27 03:37:02.269766,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
30,DC:A6:32:33:E9:E9,2020-06-27 03:37:03.357225,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-49,0.97155
31,DC:A6:32:33:E9:E9,2020-06-27 03:37:04.928502,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
32,DC:A6:32:33:E9:E9,2020-06-27 03:37:05.059669,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
33,DC:A6:32:33:E9:E9,2020-06-27 03:37:07.064780,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
34,DC:A6:32:33:E9:E9,2020-06-27 03:37:08.089678,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
35,DC:A6:32:33:E9:E9,2020-06-27 03:37:10.094788,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
36,DC:A6:32:33:E9:E9,2020-06-27 03:37:11.428733,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
37,DC:A6:32:33:E9:E9,2020-06-27 03:37:12.008458,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
38,DC:A6:32:33:E9:E9,2020-06-27 03:37:13.097263,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
39,DC:A6:32:33:E9:E9,2020-06-27 03:37:14.189714,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
40,DC:A6:32:33:E9:E9,2020-06-27 03:37:15.817824,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
41,DC:A6:32:33:E9:E9,2020-06-27 03:37:16.052158,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
42,DC:A6:32:33:E9:E9,2020-06-27 03:37:17.181889,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
43,DC:A6:32:33:E9:E9,2020-06-27 03:37:19.187323,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
44,DC:A6:32:33:E9:E9,2020-06-27 03:37:20.398511,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
45,DC:A6:32:33:E9:E9,2020-06-27 03:37:21.040974,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
46,DC:A6:32:33:E9:E9,2020-06-27 03:37:23.049561,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
47,DC:A6:32:33:E9:E9,2020-06-27 03:37:25.054824,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
48,DC:A6:32:33:E9:E9,2020-06-27 03:37:26.147284,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
49,DC:A6:32:33:E9:E9,2020-06-27 03:37:27.192407,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
50,DC:A6:32:33:E9:E9,2020-06-27 03:37:29.200749,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
51,DC:A6:32:33:E9:E9,2020-06-27 03:37:30.199189,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
52,DC:A6:32:33:E9:E9,2020-06-27 03:37:31.259791,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
53,DC:A6:32:33:E9:E9,2020-06-27 03:37:32.890568,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
54,DC:A6:32:33:E9:E9,2020-06-27 03:37:33.023520,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
55,DC:A6:32:33:E9:E9,2020-06-27 03:37:35.032358,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
56,DC:A6:32:33:E9:E9,2020-06-27 03:37:37.037527,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
57,DC:A6:32:33:E9:E9,2020-06-27 03:37:38.097404,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
58,DC:A6:32:33:E9:E9,2020-06-27 03:37:39.519920,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
59,DC:A6:32:33:E9:E9,2020-06-27 03:37:40.184476,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
60,DC:A6:32:33:E9:E9,2020-06-27 03:37:41.881332,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
61,DC:A6:32:33:E9:E9,2020-06-27 03:37:42.047339,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
62,DC:A6:32:33:E9:E9,2020-06-27 03:37:43.054329,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
63,DC:A6:32:33:E9:E9,2020-06-27 03:37:44.148715,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
64,DC:A6:32:33:E9:E9,2020-06-27 03:37:45.396767,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
65,DC:A6:32:33:E9:E9,2020-06-27 03:37:46.419978,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
66,DC:A6:32:33:E9:E9,2020-06-27 03:37:47.463789,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
67,DC:A6:32:33:E9:E9,2020-06-27 03:37:48.381267,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
68,DC:A6:32:33:E9:E9,2020-06-27 03:37:49.468832,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
69,DC:A6:32:33:E9:E9,2020-06-27 03:37:50.781416,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
70,DC:A6:32:33:E9:E9,2020-06-27 03:37:51.014318,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
71,DC:A6:32:33:E9:E9,2020-06-27 03:37:53.018857,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
72,DC:A6:32:33:E9:E9,2020-06-27 03:37:54.471305,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
