SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-27 06:37:00.341029,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
1,DC:A6:32:33:E9:E9,2020-06-27 06:37:01.555657,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
2,DC:A6:32:33:E9:E9,2020-06-27 06:37:02.110553,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
3,DC:A6:32:33:E9:E9,2020-06-27 06:37:04.114949,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
4,DC:A6:32:33:E9:E9,2020-06-27 06:37:05.450673,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
5,DC:A6:32:33:E9:E9,2020-06-27 06:37:06.609991,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
6,DC:A6:32:33:E9:E9,2020-06-27 06:37:07.154986,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
7,DC:A6:32:33:E9:E9,2020-06-27 06:37:08.141208,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
8,DC:A6:32:33:E9:E9,2020-06-27 06:37:09.529974,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-31,0.97155
9,DC:A6:32:33:E9:E9,2020-06-27 06:37:10.148859,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
10,DC:A6:32:33:E9:E9,2020-06-27 06:37:11.960022,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
11,DC:A6:32:33:E9:E9,2020-06-27 06:37:12.033775,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
12,DC:A6:32:33:E9:E9,2020-06-27 06:37:13.613767,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
13,DC:A6:32:33:E9:E9,2020-06-27 06:37:14.233753,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.97155
14,DC:A6:32:33:E9:E9,2020-06-27 06:37:16.053919,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
15,DC:A6:32:33:E9:E9,2020-06-27 06:37:17.101429,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
16,DC:A6:32:33:E9:E9,2020-06-27 06:37:18.555095,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
17,DC:A6:32:33:E9:E9,2020-06-27 06:37:19.005065,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
18,DC:A6:32:33:E9:E9,2020-06-27 06:37:20.404012,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
19,DC:A6:32:33:E9:E9,2020-06-27 06:37:21.385134,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
20,DC:A6:32:33:E9:E9,2020-06-27 06:37:22.485163,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
21,DC:A6:32:33:E9:E9,2020-06-27 06:37:23.465190,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
22,DC:A6:32:33:E9:E9,2020-06-27 06:37:24.010117,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
23,DC:A6:32:33:E9:E9,2020-06-27 06:37:26.015321,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
24,DC:A6:32:33:E9:E9,2020-06-27 06:37:27.440215,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.97155
25,DC:A6:32:33:E9:E9,2020-06-27 06:37:28.535236,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
26,DC:A6:32:33:E9:E9,2020-06-27 06:37:30.012681,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
27,DC:A6:32:33:E9:E9,2020-06-27 06:37:31.279081,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-34,0.97155
28,DC:A6:32:33:E9:E9,2020-06-27 06:37:32.085273,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
29,DC:A6:32:33:E9:E9,2020-06-27 06:37:33.450363,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
30,DC:A6:32:33:E9:E9,2020-06-27 06:37:34.028421,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
31,DC:A6:32:33:E9:E9,2020-06-27 06:37:35.091715,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
32,DC:A6:32:33:E9:E9,2020-06-27 06:37:36.752887,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
33,DC:A6:32:33:E9:E9,2020-06-27 06:37:37.054068,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
34,DC:A6:32:33:E9:E9,2020-06-27 06:37:38.058537,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
35,DC:A6:32:33:E9:E9,2020-06-27 06:37:39.370368,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
36,DC:A6:32:33:E9:E9,2020-06-27 06:37:40.009255,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
37,DC:A6:32:33:E9:E9,2020-06-27 06:37:41.192968,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
38,DC:A6:32:33:E9:E9,2020-06-27 06:37:42.215397,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
39,DC:A6:32:33:E9:E9,2020-06-27 06:37:43.310449,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
40,DC:A6:32:33:E9:E9,2020-06-27 06:37:44.055981,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
41,DC:A6:32:33:E9:E9,2020-06-27 06:37:45.215542,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
42,DC:A6:32:33:E9:E9,2020-06-27 06:37:46.254184,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.97155
43,DC:A6:32:33:E9:E9,2020-06-27 06:37:47.115413,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
44,DC:A6:32:33:E9:E9,2020-06-27 06:37:48.391853,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
45,DC:A6:32:33:E9:E9,2020-06-27 06:37:49.210599,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
46,DC:A6:32:33:E9:E9,2020-06-27 06:37:50.003730,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
47,DC:A6:32:33:E9:E9,2020-06-27 06:37:51.610588,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
48,DC:A6:32:33:E9:E9,2020-06-27 06:37:52.460536,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
49,DC:A6:32:33:E9:E9,2020-06-27 06:37:53.050490,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
50,DC:A6:32:33:E9:E9,2020-06-27 06:37:54.415531,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
51,DC:A6:32:33:E9:E9,2020-06-27 06:37:55.266329,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
52,DC:A6:32:33:E9:E9,2020-06-27 06:37:56.300764,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
53,DC:A6:32:33:E9:E9,2020-06-27 06:37:57.046700,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
54,DC:A6:32:33:E9:E9,2020-06-27 06:37:58.172067,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
