SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-27 04:56:42.094598,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
1,DC:A6:32:33:E9:E9,2020-06-27 04:56:43.783717,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
2,DC:A6:32:33:E9:E9,2020-06-27 04:56:44.004218,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
3,DC:A6:32:33:E9:E9,2020-06-27 04:56:45.097477,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
4,DC:A6:32:33:E9:E9,2020-06-27 04:56:46.523078,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
5,DC:A6:32:33:E9:E9,2020-06-27 04:56:48.421847,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
6,DC:A6:32:33:E9:E9,2020-06-27 04:56:49.124260,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.97155
7,DC:A6:32:33:E9:E9,2020-06-27 04:56:50.452562,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
8,DC:A6:32:33:E9:E9,2020-06-27 04:56:51.034327,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
9,DC:A6:32:33:E9:E9,2020-06-27 04:56:53.039351,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
10,DC:A6:32:33:E9:E9,2020-06-27 04:56:54.131915,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.97155
11,DC:A6:32:33:E9:E9,2020-06-27 04:56:55.066934,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
12,DC:A6:32:33:E9:E9,2020-06-27 04:56:56.213190,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
13,DC:A6:32:33:E9:E9,2020-06-27 04:56:57.033147,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
14,DC:A6:32:33:E9:E9,2020-06-27 04:56:58.095571,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
15,DC:A6:32:33:E9:E9,2020-06-27 04:56:59.184360,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
16,DC:A6:32:33:E9:E9,2020-06-27 04:57:00.275726,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.97155
17,DC:A6:32:33:E9:E9,2020-06-27 04:57:01.096899,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
18,DC:A6:32:33:E9:E9,2020-06-27 04:57:02.214471,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
19,DC:A6:32:33:E9:E9,2020-06-27 04:57:03.026937,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
20,DC:A6:32:33:E9:E9,2020-06-27 04:57:04.903281,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
21,DC:A6:32:33:E9:E9,2020-06-27 04:57:05.133133,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
22,DC:A6:32:33:E9:E9,2020-06-27 04:57:06.006875,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
23,DC:A6:32:33:E9:E9,2020-06-27 04:57:07.343226,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
24,DC:A6:32:33:E9:E9,2020-06-27 04:57:08.408886,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
25,DC:A6:32:33:E9:E9,2020-06-27 04:57:09.495745,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
26,DC:A6:32:33:E9:E9,2020-06-27 04:57:10.025797,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
27,DC:A6:32:33:E9:E9,2020-06-27 04:57:11.174592,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
28,DC:A6:32:33:E9:E9,2020-06-27 04:57:12.503286,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
29,DC:A6:32:33:E9:E9,2020-06-27 04:57:13.594545,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
30,DC:A6:32:33:E9:E9,2020-06-27 04:57:14.919613,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
31,DC:A6:32:33:E9:E9,2020-06-27 04:57:15.003248,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
32,DC:A6:32:33:E9:E9,2020-06-27 04:57:16.034470,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
33,DC:A6:32:33:E9:E9,2020-06-27 04:57:17.085743,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
34,DC:A6:32:33:E9:E9,2020-06-27 04:57:18.263218,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
35,DC:A6:32:33:E9:E9,2020-06-27 04:57:19.296964,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
36,DC:A6:32:33:E9:E9,2020-06-27 04:57:21.302207,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
37,DC:A6:32:33:E9:E9,2020-06-27 04:57:22.005856,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.97155
38,DC:A6:32:33:E9:E9,2020-06-27 04:57:23.135851,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
39,DC:A6:32:33:E9:E9,2020-06-27 04:57:24.464642,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
40,DC:A6:32:33:E9:E9,2020-06-27 04:57:25.045940,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
41,DC:A6:32:33:E9:E9,2020-06-27 04:57:26.134576,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
