SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-27 06:57:03.933132,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
1,DC:A6:32:33:E9:E9,2020-06-27 06:57:04.098531,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
2,DC:A6:32:33:E9:E9,2020-06-27 06:57:05.999879,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
3,DC:A6:32:33:E9:E9,2020-06-27 06:57:07.087250,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
4,DC:A6:32:33:E9:E9,2020-06-27 06:57:08.328539,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
5,DC:A6:32:33:E9:E9,2020-06-27 06:57:09.263511,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
6,DC:A6:32:33:E9:E9,2020-06-27 06:57:10.479736,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
7,DC:A6:32:33:E9:E9,2020-06-27 06:57:11.027386,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
8,DC:A6:32:33:E9:E9,2020-06-27 06:57:12.928537,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
9,DC:A6:32:33:E9:E9,2020-06-27 06:57:13.032183,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
10,DC:A6:32:33:E9:E9,2020-06-27 06:57:14.427219,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
11,DC:A6:32:33:E9:E9,2020-06-27 06:57:15.788492,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
12,DC:A6:32:33:E9:E9,2020-06-27 06:57:16.053560,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
13,DC:A6:32:33:E9:E9,2020-06-27 06:57:17.689762,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
14,DC:A6:32:33:E9:E9,2020-06-27 06:57:18.288434,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
15,DC:A6:32:33:E9:E9,2020-06-27 06:57:19.379679,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
16,DC:A6:32:33:E9:E9,2020-06-27 06:57:20.149680,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
17,DC:A6:32:33:E9:E9,2020-06-27 06:57:21.038650,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
18,DC:A6:32:33:E9:E9,2020-06-27 06:57:22.138608,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
19,DC:A6:32:33:E9:E9,2020-06-27 06:57:23.241038,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
20,DC:A6:32:33:E9:E9,2020-06-27 06:57:24.337272,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
21,DC:A6:32:33:E9:E9,2020-06-27 06:57:25.431010,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
22,DC:A6:32:33:E9:E9,2020-06-27 06:57:26.012302,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
23,DC:A6:32:33:E9:E9,2020-06-27 06:57:27.083574,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
