SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-27 02:46:21.059347,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
1,DC:A6:32:33:E9:E9,2020-06-27 02:46:22.052402,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
2,DC:A6:32:33:E9:E9,2020-06-27 02:46:23.339998,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
3,DC:A6:32:33:E9:E9,2020-06-27 02:46:24.155073,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.97155
4,DC:A6:32:33:E9:E9,2020-06-27 02:46:25.249268,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
5,DC:A6:32:33:E9:E9,2020-06-27 02:46:26.133789,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
6,DC:A6:32:33:E9:E9,2020-06-27 02:46:27.209985,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-48,0.97155
7,DC:A6:32:33:E9:E9,2020-06-27 02:46:28.334987,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
8,DC:A6:32:33:E9:E9,2020-06-27 02:46:29.100118,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
9,DC:A6:32:33:E9:E9,2020-06-27 02:46:30.197531,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
10,DC:A6:32:33:E9:E9,2020-06-27 02:46:31.562205,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
11,DC:A6:32:33:E9:E9,2020-06-27 02:46:32.370688,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
12,DC:A6:32:33:E9:E9,2020-06-27 02:46:33.466411,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
13,DC:A6:32:33:E9:E9,2020-06-27 02:46:34.825092,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
14,DC:A6:32:33:E9:E9,2020-06-27 02:46:35.048822,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
15,DC:A6:32:33:E9:E9,2020-06-27 02:46:36.176383,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
16,DC:A6:32:33:E9:E9,2020-06-27 02:46:37.137674,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
17,DC:A6:32:33:E9:E9,2020-06-27 02:46:38.113897,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.97155
18,DC:A6:32:33:E9:E9,2020-06-27 02:46:39.175213,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
19,DC:A6:32:33:E9:E9,2020-06-27 02:46:40.538879,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-40,0.97155
20,DC:A6:32:33:E9:E9,2020-06-27 02:46:41.080694,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
21,DC:A6:32:33:E9:E9,2020-06-27 02:46:42.694355,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
22,DC:A6:32:33:E9:E9,2020-06-27 02:46:43.273908,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
23,DC:A6:32:33:E9:E9,2020-06-27 02:46:44.634012,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
24,DC:A6:32:33:E9:E9,2020-06-27 02:46:45.268921,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
25,DC:A6:32:33:E9:E9,2020-06-27 02:46:46.560767,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
26,DC:A6:32:33:E9:E9,2020-06-27 02:46:47.852164,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
27,DC:A6:32:33:E9:E9,2020-06-27 02:46:48.086432,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
28,DC:A6:32:33:E9:E9,2020-06-27 02:46:49.140324,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
29,DC:A6:32:33:E9:E9,2020-06-27 02:46:50.324006,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
30,DC:A6:32:33:E9:E9,2020-06-27 02:46:51.657120,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
31,DC:A6:32:33:E9:E9,2020-06-27 02:46:52.153326,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
32,DC:A6:32:33:E9:E9,2020-06-27 02:46:53.014361,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
33,DC:A6:32:33:E9:E9,2020-06-27 02:46:54.300396,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-41,0.97155
34,DC:A6:32:33:E9:E9,2020-06-27 02:46:55.214024,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
35,DC:A6:32:33:E9:E9,2020-06-27 02:46:56.306666,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
36,DC:A6:32:33:E9:E9,2020-06-27 02:46:57.395919,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-41,0.97155
37,DC:A6:32:33:E9:E9,2020-06-27 02:46:58.173786,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
38,DC:A6:32:33:E9:E9,2020-06-27 02:46:59.294209,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
39,DC:A6:32:33:E9:E9,2020-06-27 02:47:00.144808,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-61,0.97155
40,DC:A6:32:33:E9:E9,2020-06-27 02:47:01.504238,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
41,DC:A6:32:33:E9:E9,2020-06-27 02:47:02.040321,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
42,DC:A6:32:33:E9:E9,2020-06-27 02:47:03.105322,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
43,DC:A6:32:33:E9:E9,2020-06-27 02:47:04.620548,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
44,DC:A6:32:33:E9:E9,2020-06-27 02:47:05.268022,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
45,DC:A6:32:33:E9:E9,2020-06-27 02:47:06.087943,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
46,DC:A6:32:33:E9:E9,2020-06-27 02:47:07.198043,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
47,DC:A6:32:33:E9:E9,2020-06-27 02:47:08.256723,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
48,DC:A6:32:33:E9:E9,2020-06-27 02:47:09.066256,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
49,DC:A6:32:33:E9:E9,2020-06-27 02:47:10.695617,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
50,DC:A6:32:33:E9:E9,2020-06-27 02:47:11.070541,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
51,DC:A6:32:33:E9:E9,2020-06-27 02:47:12.345698,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
52,DC:A6:32:33:E9:E9,2020-06-27 02:47:14.019350,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
53,DC:A6:32:33:E9:E9,2020-06-27 02:47:16.027905,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
54,DC:A6:32:33:E9:E9,2020-06-27 02:47:18.033326,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
55,DC:A6:32:33:E9:E9,2020-06-27 02:47:19.457233,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
56,DC:A6:32:33:E9:E9,2020-06-27 02:47:20.100817,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
57,DC:A6:32:33:E9:E9,2020-06-27 02:47:21.393176,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
58,DC:A6:32:33:E9:E9,2020-06-27 02:47:22.138454,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
59,DC:A6:32:33:E9:E9,2020-06-27 02:47:23.590398,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-47,0.97155
60,DC:A6:32:33:E9:E9,2020-06-27 02:47:24.325936,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
61,DC:A6:32:33:E9:E9,2020-06-27 02:47:25.244736,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
62,DC:A6:32:33:E9:E9,2020-06-27 02:47:26.189744,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
63,DC:A6:32:33:E9:E9,2020-06-27 02:47:28.194913,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
64,DC:A6:32:33:E9:E9,2020-06-27 02:47:29.131196,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
65,DC:A6:32:33:E9:E9,2020-06-27 02:47:30.197391,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
66,DC:A6:32:33:E9:E9,2020-06-27 02:47:32.202506,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-38,0.97155
67,DC:A6:32:33:E9:E9,2020-06-27 02:47:33.300953,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.97155
68,DC:A6:32:33:E9:E9,2020-06-27 02:47:34.301958,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
69,DC:A6:32:33:E9:E9,2020-06-27 02:47:35.184350,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
70,DC:A6:32:33:E9:E9,2020-06-27 02:47:36.545043,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
71,DC:A6:32:33:E9:E9,2020-06-27 02:47:37.365046,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
72,DC:A6:32:33:E9:E9,2020-06-27 02:47:39.373560,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
73,DC:A6:32:33:E9:E9,2020-06-27 02:47:40.407703,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
74,DC:A6:32:33:E9:E9,2020-06-27 02:47:41.497645,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
75,DC:A6:32:33:E9:E9,2020-06-27 02:47:42.017658,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
76,DC:A6:32:33:E9:E9,2020-06-27 02:47:44.022898,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
77,DC:A6:32:33:E9:E9,2020-06-27 02:47:45.296604,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
78,DC:A6:32:33:E9:E9,2020-06-27 02:47:46.896020,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
79,DC:A6:32:33:E9:E9,2020-06-27 02:47:47.076522,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
80,DC:A6:32:33:E9:E9,2020-06-27 02:47:48.016581,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
81,DC:A6:32:33:E9:E9,2020-06-27 02:47:49.473067,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
82,DC:A6:32:33:E9:E9,2020-06-27 02:47:50.118037,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
83,DC:A6:32:33:E9:E9,2020-06-27 02:47:51.062698,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
84,DC:A6:32:33:E9:E9,2020-06-27 02:47:52.071822,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.97155
85,DC:A6:32:33:E9:E9,2020-06-27 02:47:53.135578,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
86,DC:A6:32:33:E9:E9,2020-06-27 02:47:54.198212,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
87,DC:A6:32:33:E9:E9,2020-06-27 02:47:55.348246,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
88,DC:A6:32:33:E9:E9,2020-06-27 02:47:56.078633,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
89,DC:A6:32:33:E9:E9,2020-06-27 02:47:58.082609,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
90,DC:A6:32:33:E9:E9,2020-06-27 02:47:59.389539,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
91,DC:A6:32:33:E9:E9,2020-06-27 02:48:00.092525,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
92,DC:A6:32:33:E9:E9,2020-06-27 02:48:01.382803,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
