SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-27 04:36:38.473611,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-44,0.97155
1,DC:A6:32:33:E9:E9,2020-06-27 04:36:39.536775,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
2,DC:A6:32:33:E9:E9,2020-06-27 04:36:40.157286,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
3,DC:A6:32:33:E9:E9,2020-06-27 04:36:41.278529,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
4,DC:A6:32:33:E9:E9,2020-06-27 04:36:42.337305,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-43,0.97155
5,DC:A6:32:33:E9:E9,2020-06-27 04:36:43.704247,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
6,DC:A6:32:33:E9:E9,2020-06-27 04:36:44.192417,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-45,0.97155
7,DC:A6:32:33:E9:E9,2020-06-27 04:36:45.079785,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
8,DC:A6:32:33:E9:E9,2020-06-27 04:36:46.441128,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
9,DC:A6:32:33:E9:E9,2020-06-27 04:36:48.446148,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
10,DC:A6:32:33:E9:E9,2020-06-27 04:36:50.137426,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
11,DC:A6:32:33:E9:E9,2020-06-27 04:36:51.169801,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-42,0.97155
12,DC:A6:32:33:E9:E9,2020-06-27 04:36:53.174878,67a573ac-b81f-11ea-a477-dca63233e9e8,1,1,1,-46,0.97155
