SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:33:E9:E9,2020-06-26 20:04:34.750157,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
1,DC:A6:32:33:E9:E9,2020-06-26 20:04:35.005883,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
2,DC:A6:32:33:E9:E9,2020-06-26 20:04:36.044760,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
3,DC:A6:32:33:E9:E9,2020-06-26 20:04:37.187127,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
4,DC:A6:32:33:E9:E9,2020-06-26 20:04:38.370899,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
5,DC:A6:32:33:E9:E9,2020-06-26 20:04:39.084738,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-28,0.123825
6,DC:A6:32:33:E9:E9,2020-06-26 20:04:41.089736,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-21,0.123825
7,DC:A6:32:33:E9:E9,2020-06-26 20:04:43.094760,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-23,0.123825
8,DC:A6:32:33:E9:E9,2020-06-26 20:04:44.035961,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
9,DC:A6:32:33:E9:E9,2020-06-26 20:04:45.095927,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
10,DC:A6:32:33:E9:E9,2020-06-26 20:04:46.129608,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-23,0.123825
11,DC:A6:32:33:E9:E9,2020-06-26 20:04:47.208467,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-22,0.123825
12,DC:A6:32:33:E9:E9,2020-06-26 20:04:48.064542,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-31,0.123825
13,DC:A6:32:33:E9:E9,2020-06-26 20:04:49.081562,8a282c0c-b807-11ea-8a4b-dca63233e9e8,1,1,1,-21,0.123825
